,player1,player2,ace%,df%,1stIn%,1stWon%,2ndWon%,bpSaved%,label,surface_Clay,surface_Grass,surface_Hard,tourney_level_A,tourney_level_G,tourney_level_M,best_of_3,best_of_5
16,Lleyton Hewitt,Feliciano Lopez,0.008467741935483886,-0.10403225806451613,-0.04314516129032264,-0.05524193548387096,0.10483870967741934,0.4,player1,0,0,1,1,0,0,1,0
17,Gilles Simon,Marius Copil,-0.12448812448812449,0.02702702702702703,-0.14332514332514334,-0.1891891891891892,0.05487305487305488,-0.33333333333333337,player2,0,0,1,1,0,0,1,0
18,Grigor Dimitrov,Marin Cilic,-0.0966810966810967,-0.03805916305916306,-0.027056277056277,-0.07503607503607501,0.014430014430014404,-0.33333333333333337,player2,0,0,1,1,0,0,1,0
19,Kei Nishikori,Matthew Ebden,-0.04299645390070922,-0.02171985815602837,0.009308510638297851,0.05407801418439717,0.09973404255319149,0.5,player1,0,0,1,1,0,0,1,0
20,Marinko Matosevic,Roger Federer,-0.16395663956639567,0.06820234869015357,-0.054200542005420016,-0.21589882565492324,-0.0898825654923216,-0.5555555555555556,player2,0,0,1,1,0,0,1,0
21,Jeremy Chardy,Sam Groth,-0.0653846153846154,-0.016666666666666666,0.08589743589743593,0.12051282051282053,0.028205128205128216,0.4,player1,0,0,1,1,0,0,1,0
22,Marius Copil,Lleyton Hewitt,0.014477401129943501,0.030014124293785315,-0.012358757062146952,-0.0646186440677966,-0.15995762711864406,-0.4666666666666666,player2,0,0,1,1,0,0,1,0
23,Kei Nishikori,Marin Cilic,-0.06050420168067227,-0.07338935574229692,0.11540616246498603,0.1092436974789916,-0.029691876750700286,0.1333333333333333,player1,0,0,1,1,0,0,1,0
24,Roger Federer,Jeremy Chardy,0.16401468788249693,-0.049816401468788254,0.08947368421052626,0.06560587515299876,-0.0020807833537331566,0.6666666666666667,player1,0,0,1,1,0,0,1,0
25,Lleyton Hewitt,Kei Nishikori,-0.050184430207726644,-0.02999417588817705,-0.16278392545136866,-0.04348670161133761,0.09609784507862551,0.023809523809523725,player1,0,0,1,1,0,0,1,0
26,Lleyton Hewitt,Roger Federer,-0.1115588303016348,0.039603960396039604,-0.1444853787704352,-0.04582086115588302,0.09463504489983882,0.26363636363636367,player1,0,0,1,1,0,0,1,0
27,Julian Reister,Benjamin Becker,-0.11619190404797601,-0.025487256371814093,0.022488755622188994,-0.12218890554722639,-0.08020989505247375,0.4,player2,0,0,1,1,0,0,1,0
28,Aljaz Bedene,Henri Laaksonen,0.034688894501978616,-0.04773932811315988,0.03384693104319281,0.0018523196093289673,0.056327355392775974,0.023809523809523725,player1,0,0,1,1,0,0,1,0
29,Alexander Kudryavtsev,Roberto Bautista Agut,-0.011627906976744186,0.0002768549280177182,-0.032945736434108475,-0.06007751937984496,0.09883720930232559,-0.0714285714285714,player1,0,0,1,1,0,0,1,0
30,Yuki Bhambri,Pablo Carreno Busta,-0.005702066999287242,-0.005702066999287242,-0.07377049180327866,-0.01853171774768353,0.16215253029223095,0.0,player1,0,0,1,1,0,0,1,0
31,Tim Smyczek,Yen Hsun Lu,0.0,-0.04243008678881388,0.11346833815493418,-0.05432336869173904,-0.09128897460623593,0.0,player2,0,0,1,1,0,0,1,0
32,Vasek Pospisil,Kyle Edmund,0.01431173562321103,0.014832162373145975,-0.1355711683580536,-0.04944054124381991,0.17252146760343479,0.33333333333333337,player1,0,0,1,1,0,0,1,0
33,Marcel Granollers,Radu Albot,-0.004554865424430643,-0.009109730848861287,-0.011594202898550732,0.12008281573498969,-0.0012422360248447173,-0.7368421052631579,player1,0,0,1,1,0,0,1,0
34,Ramkumar Ramanathan,Somdev Devvarman,0.02990430622009569,0.05881180223285486,-0.13018341307814985,-0.06080542264752792,0.05761562998405104,0.06944444444444442,player1,0,0,1,1,0,0,1,0
35,Aleksandr Nedovyesov,Guillermo Garcia Lopez,-0.04688063469166967,0.0421925712225027,-0.010818608005769947,-0.1034980165885323,-0.13703570140641902,-0.4444444444444444,player2,0,0,1,1,0,0,1,0
36,Albert Ramos,Edouard Roger Vasselin,-0.01955403087478559,0.05317324185248714,-0.15265866209262435,-0.10668953687821614,-0.09845626072041168,-0.16666666666666663,player2,0,0,1,1,0,0,1,0
37,Jeevan Nedunchezhiyan,Jiri Vesely,-0.08771929824561403,-0.053539019963702354,0.04204476709013916,-0.1451905626134301,-0.021476104053236522,-0.33333333333333337,player2,0,0,1,1,0,0,1,0
38,Dudi Sela,Lukas Lacko,-0.022097305679395236,-0.06299670478774956,0.0294630742391937,0.0951734832331847,0.014150029075402193,0.2333333333333334,player1,0,0,1,1,0,0,1,0
39,Stan Wawrinka,Benjamin Becker,0.04774083546462063,0.006393861892583119,0.12063086104006826,0.26896845694799654,0.0017050298380221485,0.5,player1,0,0,1,1,0,0,1,0
40,Alexander Kudryavtsev,Aljaz Bedene,-0.12875,-0.04,-0.015000000000000013,-0.0025000000000000022,0.01874999999999999,0.0,player2,0,0,1,1,0,0,1,0
41,Yuki Bhambri,Fabio Fognini,0.012865497076023389,-0.031578947368421054,-0.05263157894736836,0.01637426900584793,0.054970760233918115,0.16666666666666663,player1,0,0,1,1,0,0,1,0
42,Vasek Pospisil,Yen Hsun Lu,,,,,,,player1,0,0,1,1,0,0,1,0
43,Ramkumar Ramanathan,Marcel Granollers,0.030409356725146195,0.08304093567251461,-0.15321637426900592,-0.1286549707602339,-0.08187134502923976,0.1111111111111111,player2,0,0,1,1,0,0,1,0
44,Guillermo Garcia Lopez,Benoit Paire,-0.04666666666666666,-0.046666666666666676,0.16666666666666663,0.053333333333333344,-0.13333333333333333,-0.5833333333333333,player2,0,0,1,1,0,0,1,0
45,Edouard Roger Vasselin,Jiri Vesely,-0.07449392712550607,-0.021862348178137647,0.11983805668016201,0.04264507422402164,-0.0016194331983805377,0.6666666666666667,player1,0,0,1,1,0,0,1,0
46,Mikhail Youzhny,Dudi Sela,0.045454545454545456,-0.02597402597402597,0.06493506493506496,-0.15584415584415584,-0.006493506493506496,0.0,player2,0,0,1,1,0,0,1,0
47,Aljaz Bedene,Stan Wawrinka,-0.016381766381766374,0.0028490028490028574,-0.15028490028490027,-0.19729344729344728,0.02635327635327636,-0.35064935064935066,player2,0,0,1,1,0,0,1,0
48,Yuki Bhambri,Vasek Pospisil,-0.0859848484848485,0.03371212121212121,-0.10568181818181821,-0.19886363636363635,0.009848484848484829,-0.4285714285714286,player2,0,0,1,1,0,0,1,0
49,Benoit Paire,Marcel Granollers,0.04395604395604396,0.002039197915486575,-0.3446244477172313,-0.17548430950492805,0.1482950039651071,-0.1454545454545454,player2,0,0,1,1,0,0,1,0
50,Edouard Roger Vasselin,Dudi Sela,0.014267596702599871,-0.0010568590150073984,0.008349186218558513,0.053054322553371336,-0.017332487846121347,0.55,player1,0,0,1,1,0,0,1,0
51,Stan Wawrinka,Vasek Pospisil,-0.004735883424408012,-0.04863387978142076,-0.0071038251366120075,0.012386156648451718,-0.02422586520947176,0.4,player1,0,0,1,1,0,0,1,0
52,Marcel Granollers,Edouard Roger Vasselin,0.0085972850678733,0.03529411764705882,-0.23453996983408754,-0.18129713423831068,0.08039215686274512,0.1875,player2,0,0,1,1,0,0,1,0
53,Stan Wawrinka,Edouard Roger Vasselin,0.0667068515169781,0.01908780389793048,-0.12798874824191275,-0.05887080570624875,0.20353626682740605,0.375,player1,0,0,1,1,0,0,1,0
54,Lukas Rosol,Rafael Nadal,-0.0037593984962406013,-0.015664160401002505,-0.1127819548872181,-0.13909774436090222,0.04197994987468673,-0.30000000000000004,player2,0,0,1,1,0,0,1,0
55,Tobias Kamke,Malek Jaziri,0.03333333333333333,-0.0753623188405797,0.12318840579710144,-0.011594202898550732,0.08623188405797103,0.8333333333333334,player1,0,0,1,1,0,0,1,0
56,Daniel Gimeno Traver,Lukasz Kubot,0.03389830508474576,-0.03225806451612903,0.03198469108802626,-0.02870420995079276,-0.024876981957353744,0.6363636363636364,player2,0,0,1,1,0,0,1,0
57,Ernests Gulbis,Daniel Evans,0.09838895281933255,-0.017836593785960878,0.008630609896432717,0.22669735327963175,-0.05868814729574223,-0.06153846153846154,player1,0,0,1,1,0,0,1,0
58,Tomas Berdych,Ivo Karlovic,-0.18104851839791597,0.0029306414848583526,-0.06952132855747317,-0.04216867469879515,0.06545099316183656,0.0,player2,0,0,1,1,0,0,1,0
59,Dustin Brown,Ivan Dodig,0.002934702861335292,0.012105649303008066,0.08657373440939109,0.20432868672046955,0.040352164343360225,0.07142857142857145,player1,0,0,1,1,0,0,1,0
60,Dominic Thiem,Peter Gojowczyk,-0.0202401372212693,0.10909090909090909,-0.03945111492281306,-0.08782161234991426,-0.15711835334476842,-0.5,player2,0,0,1,1,0,0,1,0
61,Philipp Kohlschreiber,Pablo Andujar,0.028169014084507043,-0.0182888375026277,-0.0012612991381122374,0.06853058650409921,0.046247635064116055,0.16666666666666669,player1,0,0,1,1,0,0,1,0
62,Fernando Verdasco,Filippo Volandri,0.05263157894736842,0.03444976076555024,0.04593301435406694,0.215311004784689,-0.04019138755980861,0.4047619047619048,player1,0,0,1,1,0,0,1,0
63,Victor Hanescu,Joao Sousa,0.19916666666666666,-0.021666666666666664,0.054166666666666585,0.14416666666666672,0.07500000000000001,0.5,player1,0,0,1,1,0,0,1,0
64,Florian Mayer,Michal Przysiezny,-0.0186018601860186,-0.04950495049504951,0.08210821082108222,0.018301830183018286,-0.016401640164016407,0.016666666666666607,player1,0,0,1,1,0,0,1,0
65,Mousa Shanan Zayed,Andy Murray,-0.09375,-0.034926470588235295,-0.15441176470588236,-0.5073529411764706,0.02205882352941177,-0.6666666666666667,player2,0,0,1,1,0,0,1,0
66,Karim Hossam,Richard Gasquet,0.061224489795918366,0.0,-0.15486194477791126,-0.2633053221288516,0.046418567426970786,-0.2571428571428572,player2,0,0,1,1,0,0,1,0
67,Santiago Giraldo,Gael Monfils,-0.13422459893048128,-0.05454545454545454,-0.05508021390374329,-0.18475935828877005,-0.02700534759358289,-0.2222222222222222,player2,0,0,1,1,0,0,1,0
68,Daniel Brands,Nikolay Davydenko,0.10810810810810811,-0.062244062244062245,-0.04299754299754299,-0.015151515151515138,0.11343161343161344,0.2857142857142857,player1,0,0,1,1,0,0,1,0
69,Alexandr Dolgopolov,David Ferrer,-0.0013309671694764873,-0.0006654835847382436,-0.07453416149068315,-0.07897071872227152,0.011756876663708976,-0.10101010101010105,player2,0,0,1,1,0,0,1,0
70,Rafael Nadal,Tobias Kamke,0.02434782608695652,-0.06,0.1991304347826086,0.15347826086956518,-0.06695652173913044,-0.25,player1,0,0,1,1,0,0,1,0
71,Lukasz Kubot,Ernests Gulbis,-0.1284072249589491,-0.005911330049261084,-0.1165845648604269,-0.14384236453201976,0.039080459770114956,0.15000000000000002,player2,0,0,1,1,0,0,1,0
72,Ivo Karlovic,Dustin Brown,0.14695304695304695,-0.016683316683316688,0.05694305694305701,0.03806193806193803,-0.07962037962037961,0.6666666666666666,player2,0,0,1,1,0,0,1,0
73,Philipp Kohlschreiber,Peter Gojowczyk,-0.03811728395061728,0.0,-0.007253086419753085,-0.054938271604938305,0.009259259259259245,-0.3333333333333333,player2,0,0,1,1,0,0,1,0
74,Fernando Verdasco,Victor Hanescu,0.015808823529411764,0.047058823529411764,-0.08578431372549011,-0.09963235294117645,0.07365196078431373,-0.4166666666666667,player2,0,0,1,1,0,0,1,0
75,Florian Mayer,Andy Murray,-0.014263952361168813,-0.024650325439689792,0.11300373909430828,0.0994322116050409,-0.034621243595069906,0.14444444444444438,player1,0,0,1,1,0,0,1,0
76,Richard Gasquet,Gael Monfils,-0.16981132075471697,-0.02078669651423089,0.1662935721138472,-0.12919731371921966,-0.049248480972177794,0.42857142857142855,player2,0,0,1,1,0,0,1,0
77,Daniel Brands,David Ferrer,0.057416267942583726,-0.015151515151515152,0.009569377990430561,0.10925039872408293,0.03907496012759171,0.09523809523809523,player1,0,0,1,1,0,0,1,0
78,Rafael Nadal,Ernests Gulbis,-0.08333333333333334,-0.041666666666666664,0.18055555555555558,0.055555555555555525,-0.013888888888888895,0.09999999999999998,player1,0,0,1,1,0,0,1,0
79,Dustin Brown,Peter Gojowczyk,0.045454545454545456,0.01818181818181818,0.09090909090909094,0.018181818181818188,-0.04545454545454544,-0.23333333333333328,player2,0,0,1,1,0,0,1,0
80,Florian Mayer,Victor Hanescu,-0.01365001365001365,0.012285012285012286,-0.17089817089817094,-0.09145509145509145,0.14441714441714443,0.030303030303030276,player1,0,0,1,1,0,0,1,0
81,Gael Monfils,Daniel Brands,0.09523809523809523,0.047619047619047616,0.0714285714285714,0.28571428571428575,0.023809523809523808,0.5714285714285714,player1,0,0,1,1,0,0,1,0
82,Rafael Nadal,Peter Gojowczyk,0.05753968253968254,-0.01984126984126984,0.09126984126984117,0.14087301587301587,-0.049603174603174593,-0.375,player1,0,0,1,1,0,0,1,0
83,Gael Monfils,Florian Mayer,0.16076923076923078,0.06076923076923077,0.08692307692307688,0.2146153846153846,-0.0346153846153846,-0.09999999999999998,player1,0,0,1,1,0,0,1,0
84,Rafael Nadal,Gael Monfils,-0.12503504345388283,-0.04597701149425287,0.04415475189234652,0.07821698906644242,0.06868516961031679,0.25454545454545463,player1,0,0,1,1,0,0,1,0
85,Federico Delbonis,Donald Young,-0.009508061182306737,-0.0434063662670525,0.02459694088466302,-0.1568830095080611,-0.0062009094667218045,0.02564102564102566,player2,0,0,1,1,0,0,1,0
86,Santiago Giraldo,Albert Montanes,0.14402427637721754,-0.02707749766573296,0.04435107376283842,0.07913165266106442,0.027544351073762824,0.06666666666666665,player1,0,0,1,1,0,0,1,0
87,Robin Haase,Guillermo Garcia Lopez,0.03261682242990655,-0.016074766355140185,0.20598130841121498,0.1568224299065421,-0.1523364485981308,-0.5714285714285714,player2,0,0,1,1,0,0,1,0
88,Marcos Baghdatis,Steve Johnson,-0.05002311604253351,0.04724919093851133,0.027184466019417486,0.020434581599630186,-0.06232085067036522,0.0714285714285714,player2,0,0,1,1,0,0,1,0
89,Igor Sijsling,Yen Hsun Lu,0.10526315789473685,0.0,-0.1710526315789474,-0.05263157894736842,0.02631578947368421,0.23809523809523808,player2,0,0,1,1,0,0,1,0
90,Daniel Brands,Bradley Klahn,-0.04377758164165932,0.016946160635481024,0.0166813768755516,-0.03459841129744046,-0.017122683142100623,0.009523809523809601,player2,0,0,1,1,0,0,1,0
91,Pablo Carreno Busta,Philipp Kohlschreiber,-0.07616707616707617,0.056818181818181816,0.014742014742014753,-0.004914004914004955,-0.05712530712530714,0.42857142857142855,player2,0,0,1,1,0,0,1,0
92,Filippo Volandri,Horacio Zeballos,-0.03917253521126761,-0.053257042253521125,0.06316021126760563,-0.06316021126760563,-0.05963908450704225,-0.15555555555555556,player2,0,0,1,1,0,0,1,0
93,Lukas Lacko,Jose Rubin Statham,0.08662092624356775,-0.007718696397941684,-0.06289308176100628,0.07404230989136651,0.1014865637507147,0.36363636363636365,player1,0,0,1,1,0,0,1,0
94,Michal Przysiezny,Benoit Paire,-0.2506265664160401,-0.012531328320802004,0.03132832080200498,-0.07894736842105265,-0.16416040100250628,-0.5,player2,0,0,1,1,0,0,1,0
95,Roberto Bautista Agut,Daniel Gimeno Traver,0.0016636418632788863,-0.009830611010284332,0.1817906836055656,0.19464609800362975,-0.07199032062915911,0.0,player1,0,0,1,1,0,0,1,0
96,Adrian Mannarino,Jack Sock,-0.1896551724137931,-0.03211629479377958,0.06321839080459768,0.005070993914807309,-0.09939148073022311,-0.6666666666666667,player2,0,0,1,1,0,0,1,0
97,David Ferrer,Donald Young,0.017890258536053236,0.016363041343951126,-0.0430893422057379,0.043634776917202966,0.039925820879240764,0.3076923076923077,player1,0,0,1,1,0,0,1,0
98,Santiago Giraldo,Guillermo Garcia Lopez,-0.014605120807789397,-0.012621709340064912,-0.11215290299314817,-0.11521817526144967,0.05174900829426615,-0.37280701754385964,player2,0,0,1,1,0,0,1,0
99,Kevin Anderson,Steve Johnson,0.1047471620227038,-0.00902992776057792,-0.03586171310629516,-0.09649122807017546,0.09236326109391124,-0.33333333333333337,player2,0,0,1,1,0,0,1,0
100,Bradley Klahn,Yen Hsun Lu,0.08979591836734695,-0.00790816326530612,-0.06658163265306127,-0.04540816326530617,0.03443877551020408,-0.5238095238095237,player2,0,0,1,1,0,0,1,0
101,Horacio Zeballos,Philipp Kohlschreiber,-0.26868607395751376,0.007867820613690006,-0.03737214791502752,-0.1498819826907946,-0.17977970102281665,-0.30000000000000004,player2,0,0,1,1,0,0,1,0
102,Lukas Lacko,John Isner,-0.19803921568627453,0.0058823529411764705,-0.22156862745098038,-0.2235294117647058,0.1450980392156863,0.08333333333333337,player2,0,0,1,1,0,0,1,0
103,Benoit Paire,Roberto Bautista Agut,0.15079365079365079,0.05555555555555555,-0.2566137566137565,-0.15079365079365076,0.026455026455026454,-0.41666666666666663,player2,0,0,1,1,0,0,1,0
104,Tommy Haas,Jack Sock,-0.07017543859649122,-0.07017543859649122,0.03508771929824561,-0.017543859649122806,-0.017543859649122806,-0.09999999999999998,player2,0,0,1,1,0,0,1,0
105,David Ferrer,Guillermo Garcia Lopez,-0.014887436456063906,0.029411764705882353,0.16267247639796667,0.07552650689905593,-0.08750907770515612,0.7,player1,0,0,1,1,0,0,1,0
106,Yen Hsun Lu,Steve Johnson,-0.11267605633802817,-0.04225352112676056,0.1670713938805245,0.1605148130160272,-0.027926177756192327,0.30000000000000004,player1,0,0,1,1,0,0,1,0
107,Philipp Kohlschreiber,John Isner,-0.10357142857142859,-0.010714285714285714,-0.20892857142857146,-0.2517857142857143,0.1607142857142857,0.0,player2,0,0,1,1,0,0,1,0
108,Jack Sock,Roberto Bautista Agut,0.06181818181818182,0.003636363636363639,-0.1454545454545455,-0.14363636363636362,-0.04545454545454544,-0.5,player2,0,0,1,1,0,0,1,0
109,David Ferrer,Yen Hsun Lu,-0.014054054054054056,-0.08108108108108109,0.08504504504504506,-0.006306306306306297,-0.002162162162162168,0.12727272727272732,player2,0,0,1,1,0,0,1,0
110,Roberto Bautista Agut,John Isner,-0.1486548107615139,-0.013451892384860921,0.06269949840401279,-0.0544915640674874,0.011855905152758778,0.380952380952381,player2,0,0,1,1,0,0,1,0
111,John Isner,Yen Hsun Lu,0.23373655913978492,0.03924731182795699,0.07083333333333341,0.15362903225806446,-0.0668010752688172,0.0,player1,0,0,1,1,0,0,1,0
112,Ryan Harrison,Nicolas Mahut,-0.10144927536231883,0.05434782608695652,-0.04408212560386471,-0.09299516908212563,-0.025362318840579712,0.6666666666666666,player2,0,0,1,1,0,0,1,0
113,Radek Stepanek,Sam Groth,-0.1227697536108751,-0.02854715378079864,0.15615972812234502,0.12387425658453693,-0.060152931180968566,0.18181818181818177,player1,0,0,1,1,0,0,1,0
114,Albert Ramos,Sam Querrey,-0.08092948717948718,0.011217948717948716,0.06330128205128205,0.01762820512820512,0.0032051282051281937,0.04761904761904767,player1,0,0,1,1,0,0,1,0
115,Lukas Rosol,Joao Sousa,0.0026862026862026905,0.04078144078144078,-0.04908424908424913,-0.012454212454212465,0.036385836385836395,0.19999999999999996,player1,0,0,1,1,0,0,1,0
116,Pablo Andujar,Denis Istomin,-0.06459948320413436,0.02635658914728682,-0.03979328165374685,-0.18346253229974163,-0.061498708010335926,-0.5,player2,0,0,1,1,0,0,1,0
117,Marin Cilic,Jan Lennard Struff,0.020211161387631973,0.0031674208144796406,-0.14494720965309194,0.0016591251885369473,0.06711915535444946,0.2666666666666666,player1,0,0,1,1,0,0,1,0
118,Julien Benneteau,Matthew Ebden,-0.02008608321377331,-0.09803921568627451,0.15351506456241037,0.22285987565758014,0.06743185078909611,0.5,player1,0,0,1,1,0,0,1,0
119,Carlos Berlocq,Sergiy Stakhovsky,0.002430555555555554,-0.006597222222222223,-0.08854166666666663,-0.24062499999999998,0.016319444444444442,-0.07142857142857145,player2,0,0,1,1,0,0,1,0
120,Marinko Matosevic,Florian Mayer,0.0018015067147068436,0.03242712086472322,0.06452669505404518,0.10809040288241073,0.005404520144120545,0.2857142857142857,player1,0,0,1,1,0,0,1,0
121,Marcel Granollers,Bernard Tomic,-0.058823529411764705,0.05,-0.011274509803921529,-0.16519607843137252,-0.12107843137254902,-0.5,player2,0,0,1,1,0,0,1,0
122,Blaz Kavcic,Jarkko Nieminen,0.07007786429365963,-0.013904338153503892,0.10901001112347053,0.19243604004449388,-0.0878754171301446,0.16666666666666663,player1,0,0,1,1,0,0,1,0
123,Alexandr Dolgopolov,Edouard Roger Vasselin,0.18394648829431437,0.0,-0.0016722408026755842,0.18060200668896315,0.11204013377926422,0.33333333333333337,player1,0,0,1,1,0,0,1,0
124,Nicolas Mahut,Juan Martin del Potro,-0.019769613947696135,-0.009028642590286427,-0.08374844333748444,0.027241594022415938,0.03502490660024907,0.09999999999999998,player2,0,0,1,1,0,0,1,0
125,Radek Stepanek,Albert Ramos,0.15832928606119476,0.006313744536182612,0.02136959689169493,0.09154929577464788,0.09737736765420107,0.17142857142857143,player1,0,0,1,1,0,0,1,0
126,Dmitry Tursunov,Lukas Rosol,-0.11408815903197925,-0.03212330740420628,0.228320368769807,0.10025929127052718,-0.038749639873235375,0.375,player1,0,0,1,1,0,0,1,0
127,Denis Istomin,Marin Cilic,-0.11689814814814814,-0.018518518518518517,-0.07581018518518523,0.03125,0.0763888888888889,0.6666666666666667,player1,0,0,1,1,0,0,1,0
128,Julien Benneteau,Sergiy Stakhovsky,-0.04666666666666666,-0.03407407407407407,0.010370370370370363,-0.14148148148148143,-0.048148148148148134,-0.38095238095238093,player2,0,0,1,1,0,0,1,0
129,Andreas Seppi,Marinko Matosevic,-0.07790549169859515,-0.0012771392081736901,-0.024904214559387072,-0.10472541507024263,-0.05236270753512132,-0.25,player2,0,0,1,1,0,0,1,0
130,Bernard Tomic,Blaz Kavcic,0.012621359223300974,-0.019417475728155338,-0.03786407766990296,0.029854368932038855,0.0737864077669903,-0.8,player1,0,0,1,1,0,0,1,0
131,Jerzy Janowicz,Alexandr Dolgopolov,-0.005494505494505503,0.08928571428571429,-0.07738095238095233,-0.1968864468864469,-0.12362637362637365,-0.4,player2,0,0,1,1,0,0,1,0
132,Juan Martin del Potro,Radek Stepanek,0.10729285987017945,-0.006109201985490642,0.17831233295150822,0.15323914980272368,-0.13962072037673412,0.2714285714285714,player1,0,0,1,1,0,0,1,0
133,Dmitry Tursunov,Denis Istomin,-0.036437246963562764,-0.011808367071524967,-0.11302294197031049,-0.013832658569500667,0.09514170040485828,0.2222222222222222,player1,0,0,1,1,0,0,1,0
134,Sergiy Stakhovsky,Marinko Matosevic,0.07260458839406209,0.011066126855600544,0.07611336032388671,0.018623481781376572,0.05074224021592444,0.23809523809523808,player1,0,0,1,1,0,0,1,0
135,Bernard Tomic,Alexandr Dolgopolov,-0.05576441102756893,0.017543859649122806,0.0770676691729324,0.009711779448621505,0.10338345864661654,-0.09999999999999998,player1,0,0,1,1,0,0,1,0
136,Juan Martin del Potro,Dmitry Tursunov,0.15047879616963067,-0.0196078431372549,-0.08162334701322393,0.08755129958960328,0.1846785225718194,0.6,player1,0,0,1,1,0,0,1,0
137,Bernard Tomic,Sergiy Stakhovsky,-0.029699510831586312,-0.05660377358490566,0.16701607267645002,0.12299091544374563,-0.0791404612159329,0.275,player1,0,0,1,1,0,0,1,0
138,Bernard Tomic,Juan Martin del Potro,-0.16290726817042606,0.023809523809523808,0.08270676691729328,-0.09774436090225563,-0.24436090225563908,-0.6666666666666667,player2,0,0,1,1,0,0,1,0
139,Rafael Nadal,Bernard Tomic,0.08516483516483518,0.0027472527472527514,-0.06318681318681318,0.0027472527472527375,0.12362637362637365,1.0,player1,0,0,1,0,1,0,0,1
140,Igor Sijsling,Thanasi Kokkinakis,0.12178529948564792,-0.02870416459266633,0.056080968972955,0.08926497428239588,-0.06603617056578728,-0.15555555555555556,player2,0,0,1,0,1,0,0,1
141,Tobias Kamke,Jack Sock,-0.06399046104928457,-0.02225755166931638,-0.01470588235294118,0.010135135135135143,-0.025834658187599335,-0.2333333333333334,player2,0,0,1,0,1,0,0,1
142,Ryan Harrison,Gael Monfils,-0.10669975186104216,-0.05334987593052108,-0.04094292803970223,-0.11248966087675766,-0.035153019023986765,-0.75,player2,0,0,1,0,1,0,0,1
143,Lleyton Hewitt,Andreas Seppi,0.033352593733949665,-0.00016050333846943932,-0.07675269645608629,0.020287621982537196,-0.012583461736004109,0.1495726495726496,player2,0,0,1,0,1,0,0,1
144,Robin Haase,Donald Young,0.08870967741935484,0.0012172854534388267,-0.07318928788800971,-0.10362142422398052,0.0022824102251978173,-0.0357142857142857,player2,0,0,1,0,1,0,0,1
