,player1,player2,ace%,df%,1stIn%,1stWon%,2ndWon%,bpSaved%,label,surface_Clay,surface_Grass,surface_Hard,tourney_level_A,tourney_level_G,tourney_level_M,best_of_3,best_of_5
10,Mischa Zverev,Alex De Minaur,0.009153318077803202,-0.034324942791762014,0.17162471395881007,0.22196796338672764,-0.10297482837528604,1.0,player1,0,0,1,1,0,0,1,0
11,Sam Querrey,Diego Schwartzman,0.017446808510638297,0.14,-0.11702127659574468,-0.14680851063829786,-0.05404255319148937,0.4444444444444444,player2,0,0,1,1,0,0,1,0
12,Stan Wawrinka,Viktor Troicki,0.03895246478873239,-0.06734154929577464,-0.007262323943661997,-0.03367077464788737,0.12169894366197183,-0.6,player1,0,0,1,1,0,0,1,0
13,Kyle Edmund,Lucas Pouille,0.04812834224598929,-0.03609625668449198,0.08422459893048129,0.05882352941176472,0.07352941176470587,0.4,player1,0,0,1,1,0,0,1,0
14,Jared Donaldson,Kei Nishikori,0.03512051155927201,0.014067879980324643,-0.048401377274963076,-0.10241023118544024,0.04230201672405312,0.11538461538461542,player2,0,0,1,1,0,0,1,0
15,Jordan Thompson,David Ferrer,0.02912621359223301,-0.019417475728155338,0.009708737864077777,0.06796116504854371,-0.048543689320388356,0.015873015873015817,player1,0,0,1,1,0,0,1,0
16,Nicolas Mahut,Grigor Dimitrov,-0.09698996655518394,0.057692307692307696,0.12458193979933108,-0.024247491638795915,-0.18394648829431437,-1.0,player2,0,0,1,1,0,0,1,0
17,Dominic Thiem,Sam Groth,-0.020424403183023854,-0.0018567639257294419,0.07347480106100801,-0.03236074270557021,0.07559681697612733,0.25,player1,0,0,1,1,0,0,1,0
18,Rafael Nadal,Mischa Zverev,-0.02631578947368421,0.0,-0.18421052631578955,0.05263157894736842,0.3157894736842105,0.625,player1,0,0,1,1,0,0,1,0
19,Milos Raonic,Diego Schwartzman,0.22641509433962265,-0.003859348198970842,0.09562607204116647,0.17967409948542024,-0.004288164665523148,0.3333333333333333,player1,0,0,1,1,0,0,1,0
20,Stan Wawrinka,Kyle Edmund,0.07181841808888505,0.004591527332582519,-0.1070778826994715,-0.1411244910335268,0.12189205579138872,0.24615384615384617,player1,0,0,1,1,0,0,1,0
21,Jordan Thompson,Kei Nishikori,-0.06695869837296621,0.0425531914893617,0.03692115143929908,-0.21026282853566958,-0.1877346683354193,-0.625,player2,0,0,1,1,0,0,1,0
22,Grigor Dimitrov,Dominic Thiem,-0.041255838090295795,-0.029060716139076286,0.10197197716658019,0.09314997405293202,-0.048002075765438496,0.3571428571428572,player1,0,0,1,1,0,0,1,0
23,Rafael Nadal,Milos Raonic,-0.18949435444280804,-0.030927835051546393,0.08701521845851745,-0.05117820324005884,0.0017182130584192379,-0.3571428571428571,player2,0,0,1,1,0,0,1,0
24,Stan Wawrinka,Kei Nishikori,0.13455397061954438,0.019799872258888653,-0.12071535022354696,-0.03789652969980839,-0.01788375558867364,-0.8,player2,0,0,1,1,0,0,1,0
25,Milos Raonic,Grigor Dimitrov,-0.0033917467495760273,0.03193894855850763,-0.16167326172979085,-0.07207461842849067,-0.04804974561899378,-0.5,player2,0,0,1,1,0,0,1,0
26,Grigor Dimitrov,Kei Nishikori,0.03293807641633729,0.025974025974025976,-0.0348202522115566,0.010728402032749829,0.025409373235460192,0.3142857142857143,player1,0,0,1,1,0,0,1,0
27,Dusan Lajovic,Rogerio Dutra Silva,-0.08681607106803957,-0.0184400026919712,0.14974089777239386,0.028669493236422372,-0.05484891311662965,0.25,player2,0,0,1,1,0,0,1,0
28,Renzo Olivo,Casper Ruud,0.06884057971014493,-0.010144927536231883,-0.1891304347826086,-0.057246376811594224,0.18405797101449273,0.25,player1,0,0,1,1,0,0,1,0
29,Mikhail Youzhny,Saketh Myneni,-0.06932084309133489,-0.05714285714285714,0.06370023419203752,0.07540983606557372,0.048009367681498855,0.25,player1,0,0,1,1,0,0,1,0
30,Guillermo Garcia Lopez,Aljaz Bedene,-0.0809082187400064,-0.030060761112887753,-0.004477134633834368,-0.004796929964822505,-0.08634473936680526,-0.6,player2,0,0,1,1,0,0,1,0
31,Yuki Bhambri,Ramkumar Ramanathan,-0.045454545454545456,-0.012626262626262624,0.10858585858585856,0.3156565656565657,0.08080808080808081,0.5,player1,0,0,1,1,0,0,1,0
32,Benoit Paire,Konstantin Kravchuk,-0.08737580362361193,-0.01870251315020456,-0.21449444769140852,-0.07568673290473404,0.18381063705435416,0.25,player1,0,0,1,1,0,0,1,0
33,Borna Coric,Hyeon Chung,-0.0670803286936106,-0.03722958242495388,0.12912963273520045,-0.06590642294147242,-0.055341271172228756,-0.0714285714285714,player2,0,0,1,1,0,0,1,0
34,Dudi Sela,Damir Dzumhur,0.020191989407480966,-0.07017543859649122,0.17047335319430645,0.23005627275736512,0.032108573320092704,0.5,player1,0,0,1,1,0,0,1,0
35,Steve Darcis,Nikola Mektic,-0.05769230769230769,0.0,0.01602564102564108,0.20032051282051277,0.12019230769230771,1.0,player1,0,0,1,1,0,0,1,0
36,Radu Albot,Yen Hsun Lu,-0.08565531475748193,-0.06604747162022703,-0.009803921568627472,-0.18575851393188852,-0.1589267285861713,0.4,player2,0,0,1,1,0,0,1,0
37,Daniil Medvedev,Thiago Monteiro,0.08126036484245439,0.01077943615257048,-0.0029021558872305286,0.08519900497512434,0.002487562189054715,0.15000000000000002,player1,0,0,1,1,0,0,1,0
38,Jozef Kovalik,Gastao Elias,-0.038173817381738175,-0.012321232123212322,0.10154015401540151,0.0875687568756876,-0.05874587458745875,0.4047619047619048,player1,0,0,1,1,0,0,1,0
39,Rogerio Dutra Silva,Roberto Bautista Agut,0.06083916083916085,-0.01713286713286713,0.09020979020979025,-0.011188811188811154,-0.13916083916083913,-0.6,player2,0,0,1,1,0,0,1,0
40,Mikhail Youzhny,Renzo Olivo,-0.04411764705882353,-0.02707749766573296,-0.012138188608776912,0.06442577030812324,0.1022408963585434,0.2222222222222222,player1,0,0,1,1,0,0,1,0
41,Martin Klizan,Aljaz Bedene,-0.08419150858175248,-0.010298102981029813,0.21824751580849144,0.03884372177055101,-0.06847335140018065,0.32727272727272727,player2,0,0,1,1,0,0,1,0
42,Yuki Bhambri,Benoit Paire,-0.1518987341772152,-0.01130801687763713,0.13839662447257384,-0.029704641350210947,-0.05451476793248944,-0.18181818181818177,player2,0,0,1,1,0,0,1,0
43,Dudi Sela,Hyeon Chung,0.007763975155279504,-0.03183229813664596,0.0015527950310559868,0.11335403726708071,0.09239130434782608,0.4642857142857143,player1,0,0,1,1,0,0,1,0
44,Steve Darcis,Albert Ramos,-0.018867924528301886,-0.03334795963141729,0.16805616498464238,-0.08512505484861782,-0.15664765247915752,-0.5555555555555556,player2,0,0,1,1,0,0,1,0
45,Daniil Medvedev,Yen Hsun Lu,0.05186880244088482,-0.03813882532418001,0.030511060259344025,0.10221205186880244,-0.0022883295194507935,0.15555555555555556,player1,0,0,1,1,0,0,1,0
46,Marin Cilic,Jozef Kovalik,0.09775357385976854,0.002314499659632402,-0.02784206943498979,0.045949625595643306,-0.0006807351940095463,-0.21818181818181825,player2,0,0,1,1,0,0,1,0
47,Roberto Bautista Agut,Mikhail Youzhny,-0.010989010989010988,0.014652014652014655,0.02564102564102566,0.0073260073260073555,-0.011904761904761918,-0.06666666666666665,player1,0,0,1,1,0,0,1,0
48,Aljaz Bedene,Benoit Paire,0.0063492063492063405,-0.017460317460317468,0.1301587301587302,-0.1111111111111111,-0.19206349206349208,-0.5,player2,0,0,1,1,0,0,1,0
49,Albert Ramos,Dudi Sela,-0.09014925373134328,0.0015920398009950237,-0.028059701492537337,0.006169154228855667,-0.049154228855721405,-0.41666666666666663,player2,0,0,1,1,0,0,1,0
50,Daniil Medvedev,Jozef Kovalik,0.10197628458498023,-0.03610013175230567,0.02055335968379446,0.13227931488801048,-0.003162055335968389,0.20454545454545459,player1,0,0,1,1,0,0,1,0
51,Roberto Bautista Agut,Benoit Paire,-0.09433962264150943,-0.03773584905660378,0.16981132075471694,0.15094339622641512,0.01886792452830191,-0.42857142857142855,player1,0,0,1,1,0,0,1,0
52,Daniil Medvedev,Dudi Sela,0.009057971014492752,-0.0009057971014492759,-0.09193840579710144,0.002717391304347838,0.03396739130434784,0.23809523809523808,player1,0,0,1,1,0,0,1,0
53,Daniil Medvedev,Roberto Bautista Agut,0.045351473922902494,0.04308390022675737,-0.108843537414966,-0.1768707482993197,-0.04081632653061226,-0.5,player2,0,0,1,1,0,0,1,0
54,Novak Djokovic,Jan Lennard Struff,-0.048894348894348905,0.05921375921375921,0.15503685503685505,0.2486486486486486,-0.08009828009828011,0.0444444444444444,player1,0,0,1,1,0,0,1,0
55,Florian Mayer,Horacio Zeballos,0.03974358974358974,-0.00918803418803419,-0.015170940170940117,0.004914529914529897,-0.0391025641025641,0.0,player2,0,0,1,1,0,0,1,0
56,Mohamed Safwat,Arthur De Greef,0.08642857142857144,-0.007857142857142856,0.020714285714285685,0.02035714285714285,0.0,-0.375,player2,0,0,1,1,0,0,1,0
57,Marcos Baghdatis,Radek Stepanek,0.007575757575757576,-0.06439393939393939,0.15909090909090912,0.0757575757575758,-0.11363636363636365,-0.3015873015873015,player2,0,0,1,1,0,0,1,0
58,Robin Haase,David Goffin,0.02956989247311828,0.016129032258064516,-0.06272401433691766,-0.059587813620071706,-0.04256272401433692,-0.6333333333333333,player2,0,0,1,1,0,0,1,0
59,Vasek Pospisil,Fernando Verdasco,0.09090909090909091,-0.001048951048951051,-0.16503496503496506,-0.13531468531468532,-0.06608391608391609,0.375,player2,0,0,1,1,0,0,1,0
60,Mubarak Shannan Zayid,Karen Khachanov,-0.05687606112054329,0.038200339558573854,0.10101867572156192,-0.06621392190152797,-0.2758913412563667,-0.3076923076923077,player2,0,0,1,1,0,0,1,0
61,Ivo Karlovic,Illya Marchenko,0.1490966845344451,0.040301766924756795,-0.06869168155648209,0.009330950962874729,0.033154655548937845,0.0,player1,0,0,1,1,0,0,1,0
62,Andrey Kuznetsov,Jo-Wilfried Tsonga,-0.05857078245137946,-0.014699231117141564,0.06897331524197192,-0.023292627770239716,-0.14699231117141562,-0.3,player2,0,0,1,1,0,0,1,0
63,Dustin Brown,Facundo Bagnis,0.004472271914132381,-0.030411449016100184,0.014439049322770181,0.026194735497061084,0.04446716074623053,0.36363636363636365,player1,0,0,1,1,0,0,1,0
64,Anil Yuksel,Jiri Vesely,-0.30168855534709194,-0.033395872420262665,-0.09193245778611625,-0.27392120075046905,-0.05028142589118198,-0.33333333333333337,player2,0,0,1,1,0,0,1,0
65,Tomas Berdych,Alessandro Giannessi,0.008085550339071462,0.008868022952529992,-0.017475221700573806,0.05894627021387583,0.13615023474178403,0.5,player1,0,0,1,1,0,0,1,0
66,Malek Jaziri,Philipp Kohlschreiber,0.021154846540662395,0.00953702098144616,0.017513438529564773,-0.07230795907750992,-0.027223859892491764,0.0,player2,0,0,1,1,0,0,1,0
67,Paolo Lorenzi,Nicolas Almagro,-0.06944444444444445,0.014102564102564101,0.10448717948717945,0.04722222222222222,-0.04999999999999999,0.0714285714285714,player2,0,0,1,1,0,0,1,0
68,Paul Henri Mathieu,Gerald Melzer,-0.05631578947368422,0.012105263157894737,-0.25263157894736843,-0.0878947368421053,0.005263157894736831,-0.19999999999999996,player2,0,0,1,1,0,0,1,0
69,Jeremy Chardy,Andy Murray,-0.06363636363636363,0.08787878787878789,-0.10606060606060608,-0.22424242424242424,-0.039393939393939384,0.42857142857142855,player2,0,0,1,1,0,0,1,0
70,Horacio Zeballos,Novak Djokovic,-0.011032308904649332,0.015760441292356184,-0.07249802994483845,-0.2096138691883373,-0.030338849487785674,-1.0,player2,0,0,1,1,0,0,1,0
71,Radek Stepanek,Arthur De Greef,-0.0847457627118644,-0.03331385154880187,-0.10958503798947983,0.040619520748100546,0.08854471069549971,0.24444444444444446,player1,0,0,1,1,0,0,1,0
72,David Goffin,Fernando Verdasco,-0.03955375253549696,-0.022988505747126436,-0.04073698444895202,-0.08062880324543609,0.03853955375253551,-0.42857142857142855,player2,0,0,1,1,0,0,1,0
73,Ivo Karlovic,Karen Khachanov,0.03346379647749509,-0.0023483365949119386,0.016438356164383605,0.08962818003913892,-0.0385518590998043,0.0,player1,0,0,1,1,0,0,1,0
74,Dustin Brown,Jo-Wilfried Tsonga,-0.284965034965035,-0.028554778554778552,-0.007575757575757569,-0.20046620046620045,-0.12296037296037296,-0.5714285714285714,player2,0,0,1,1,0,0,1,0
75,Tomas Berdych,Jiri Vesely,0.05741410488245931,0.01416515973477999,-0.05982519590114532,0.06509945750452084,-0.013261000602772743,0.5,player1,0,0,1,1,0,0,1,0
76,Philipp Kohlschreiber,Nicolas Almagro,-0.04102564102564102,-0.0003205128205128194,0.04839743589743595,0.06474358974358974,-0.08173076923076922,0.0,player2,0,0,1,1,0,0,1,0
77,Andy Murray,Gerald Melzer,0.112531328320802,-0.02857142857142857,-0.09949874686716798,0.045112781954887216,0.05676691729323309,-0.2142857142857143,player1,0,0,1,1,0,0,1,0
78,Radek Stepanek,Novak Djokovic,-0.020784543325526927,0.028395784543325524,-0.0840163934426229,-0.0544496487119438,-0.11592505854800936,-0.4166666666666667,player2,0,0,1,1,0,0,1,0
79,Fernando Verdasco,Ivo Karlovic,-0.159547092125579,-0.042460113226968604,0.20072053525476063,0.12352032938754498,0.001286670097786935,0.25,player1,0,0,1,1,0,0,1,0
80,Jo-Wilfried Tsonga,Tomas Berdych,0.009502262443438922,-0.011764705882352941,0.015384615384615441,0.021945701357466096,-0.011990950226244357,-0.6666666666666667,player2,0,0,1,1,0,0,1,0
81,Nicolas Almagro,Andy Murray,-0.018347319015787233,0.006969136680415301,-0.15118759778125446,-0.0933010951500498,0.020765182762053747,0.15000000000000002,player2,0,0,1,1,0,0,1,0
82,Fernando Verdasco,Novak Djokovic,-0.01245608431810923,0.01895028212498669,0.0801660811242414,-0.048227403385499856,-0.002874480996486739,-0.14285714285714285,player2,0,0,1,1,0,0,1,0
83,Andy Murray,Tomas Berdych,0.11750769959725182,-0.0009476427386875142,0.08718313195925143,0.12745794835347074,-0.026297085998578523,0.2666666666666666,player1,0,0,1,1,0,0,1,0
84,Novak Djokovic,Andy Murray,-0.07705627705627704,-0.020346320346320345,0.12294372294372291,0.026623376623376604,-0.017748917748917736,0.4642857142857143,player1,0,0,1,1,0,0,1,0
85,Diego Schwartzman,Malek Jaziri,-0.047619047619047616,0.011154011154011156,0.052552552552552534,-0.06370656370656369,-0.055984555984555956,0.0714285714285714,player2,0,0,1,1,0,0,1,0
86,Karen Khachanov,Yen Hsun Lu,0.09636882275846119,-0.014493870942872564,-0.03623467735718133,-0.027908411070850347,0.036851437822835564,-0.15000000000000002,player2,0,0,1,1,0,0,1,0
87,Stephane Robert,Steve Johnson,-0.15434782608695652,0.03695652173913043,-0.03840579710144931,-0.08985507246376812,-0.04275362318840581,0.0714285714285714,player2,0,0,1,1,0,0,1,0
88,Ryan Harrison,Guillermo Garcia Lopez,0.18561389003720546,-0.026457213724679622,0.08763952046300127,0.21248449772633315,0.10086812732534105,0.4,player1,0,0,1,1,0,0,1,0
89,Jeremy Chardy,Artem Sitak,-0.049689440993788817,-0.013975155279503104,0.033385093167701885,0.04580745341614906,0.1513975155279503,0.5,player1,0,0,1,1,0,0,1,0
90,Feliciano Lopez,Michael Venus,0.03948025987006498,0.01336831584207896,-0.05759620189905046,0.03648175912043977,-0.0002498750624687629,0.1428571428571428,player1,0,0,1,1,0,0,1,0
91,Albert Ramos,Joao Sousa,-0.004708097928436905,-0.004708097928436905,-0.07030759573132461,-0.1610169491525424,-0.00031387319522910295,-0.11111111111111105,player2,0,0,1,1,0,0,1,0
92,Brydan Klein,Facundo Bagnis,0.08092155369383093,-0.056835491241431835,-0.04931454683929937,0.08273038842345776,0.014756283320639746,0.23809523809523808,player1,0,0,1,1,0,0,1,0
93,Robin Haase,Finn Tearney,0.1429512516469038,-0.0019762845849802396,-0.11264822134387353,0.02832674571805005,0.03425559947299078,0.25,player1,0,0,1,1,0,0,1,0
94,Adrian Mannarino,Marcos Baghdatis,-0.056787330316742074,0.0006787330316742092,0.18891402714932132,0.0002262443438914019,-0.07805429864253394,-0.09523809523809523,player2,0,0,1,1,0,0,1,0
95,Dustin Brown,Michael Mmoh,-0.016959064327485382,0.004093567251461986,-0.019298245614035037,-0.0766081871345029,0.023391812865497075,0.05494505494505497,player1,0,0,1,1,0,0,1,0
96,Horacio Zeballos,Jiri Vesely,-0.06009615384615384,-0.055288461538461536,-0.16466346153846156,-0.18509615384615385,0.16346153846153844,-0.6,player2,0,0,1,1,0,0,1,0
97,John Isner,Malek Jaziri,0.09497882637628557,-0.06315789473684211,0.21318814277071996,0.16902601330913491,-0.10320629159104658,0.050000000000000044,player1,0,0,1,1,0,0,1,0
98,Yen Hsun Lu,Steve Johnson,-0.012551229508196718,-0.02971311475409836,0.0745389344262295,0.007428278688524581,-0.03304303278688525,-1.0,player2,0,0,1,1,0,0,1,0
99,Ryan Harrison,Jack Sock,0.09064039408866996,-0.04564860426929392,0.12019704433497536,0.14022988505747125,-0.14614121510673234,-0.23809523809523808,player2,0,0,1,1,0,0,1,0
100,Feliciano Lopez,Jeremy Chardy,,,,,,,player2,0,0,1,1,0,0,1,0
101,Joao Sousa,Brydan Klein,-0.046315077755240026,-0.06592292089249494,0.03955375253549698,0.05848546315077752,0.08688302907369844,-0.2,player1,0,0,1,1,0,0,1,0
102,David Ferrer,Robin Haase,-0.06495290423861852,0.001177394034536889,0.10007849293563587,0.06907378335949765,-0.06927001569858712,0.04761904761904767,player2,0,0,1,1,0,0,1,0
103,Dustin Brown,Marcos Baghdatis,-0.0579178300757878,0.0063023534104507326,0.057279617072197864,0.011806940566414015,-0.038053450339050665,0.0,player2,0,0,1,1,0,0,1,0
104,Jose Rubin Statham,Jiri Vesely,-0.05396825396825396,-0.03492063492063492,0.08253968253968258,0.050793650793650835,-0.06984126984126984,-0.6666666666666667,player2,0,0,1,1,0,0,1,0
105,John Isner,Steve Johnson,0.05329280648429585,0.016818642350557248,0.10455927051671732,0.019351570415400254,-0.09118541033434652,0.4,player2,0,0,1,1,0,0,1,0
106,Jeremy Chardy,Jack Sock,-0.031060805475125033,0.030446608756690356,0.0013161358252171684,-0.08203913310520311,-0.031324032640168475,0.33999999999999997,player2,0,0,1,1,0,0,1,0
107,Joao Sousa,Robin Haase,-0.09224318658280922,-0.044444444444444446,-0.04067085953878413,0.06834381551362684,0.08972746331236897,0.5,player1,0,0,1,1,0,0,1,0
108,Jiri Vesely,Marcos Baghdatis,-0.18192090395480226,-0.005273069679849342,0.07796610169491525,-0.14350282485875704,-0.11412429378531072,-0.4285714285714286,player2,0,0,1,1,0,0,1,0
109,Jack Sock,Steve Johnson,-0.022604588394062083,-0.02429149797570851,-0.1082995951417004,-0.09649122807017546,0.10762483130904182,0.75,player1,0,0,1,1,0,0,1,0
110,Marcos Baghdatis,Joao Sousa,-0.030014124293785315,0.0702683615819209,-0.25741525423728817,-0.2298728813559322,0.08439265536723162,-0.75,player2,0,0,1,1,0,0,1,0
111,Joao Sousa,Jack Sock,-0.06140350877192982,-0.00688259109311741,-0.06072874493927127,-0.13022941970310398,0.006342780026990541,0.19444444444444442,player2,0,0,1,1,0,0,1,0
112,Viktor Troicki,Gilles Muller,,,,,,,player2,0,0,1,1,0,0,1,0
113,Andrey Kuznetsov,Daniel Evans,,,,,,,player2,0,0,1,1,0,0,1,0
114,Nicolas Mahut,Thomaz Bellucci,0.06836055656382335,-0.018148820326678763,0.09346642468239563,0.1836055656382335,-0.003932244404113716,0.2666666666666666,player1,0,0,1,1,0,0,1,0
115,Matthew Barton,Kyle Edmund,0.08380237648530331,0.00250156347717323,0.06660412757973733,0.036585365853658514,0.010631644777986254,0.0,player1,0,0,1,1,0,0,1,0
116,Alexandr Dolgopolov,Gilles Muller,-0.06583333333333334,-0.0025000000000000022,0.06666666666666665,0.031666666666666676,-0.03833333333333333,0.04761904761904767,player2,0,0,1,1,0,0,1,0
117,Paolo Lorenzi,Florian Mayer,-0.012439472366004345,-0.01711471030222074,-0.0032559692770078863,-0.02855234596760725,0.05468358657538819,-0.16666666666666669,player1,0,0,1,1,0,0,1,0
118,Jordan Thompson,Nikoloz Basilashvili,0.09625839462743845,-0.06587783818356252,0.11992324912056285,0.1477454429165334,0.05500479692996482,0.16666666666666666,player1,0,0,1,1,0,0,1,0
119,Philipp Kohlschreiber,Fabio Fognini,0.04984326018808778,-0.0009404388714733536,0.16426332288401252,0.1717868338557994,-0.06583072100313478,0.35,player1,0,0,1,1,0,0,1,0
120,Andrey Kuznetsov,Martin Klizan,0.10714285714285715,-0.02976190476190476,-0.0714285714285714,0.08630952380952384,0.04464285714285715,0.26666666666666666,player1,0,0,1,1,0,0,1,0
121,Benoit Paire,Alex De Minaur,0.08313663781799108,0.026488329399423027,0.016784683975872072,-0.018227117755048483,-0.05035405192761605,0.09999999999999998,player2,0,0,1,1,0,0,1,0
122,Nicolas Almagro,Mischa Zverev,-0.1442080378250591,0.06349206349206349,-0.3319824383654171,-0.3421141506247889,0.14218169537318473,-0.4285714285714286,player2,0,0,1,1,0,0,1,0
123,Marcel Granollers,Santiago Giraldo,0.009883198562443844,-0.009344115004492361,0.04411500449236305,0.07079964061096133,0.030278526504941616,0.20833333333333337,player1,0,0,1,1,0,0,1,0
124,Daniel Evans,Thiago Monteiro,-0.0384493670886076,0.024841772151898735,-0.22231012658227844,-0.11867088607594939,0.16155063291139238,-0.1333333333333333,player1,0,0,1,1,0,0,1,0
125,Gastao Elias,Christopher Oconnell,0.07649122807017543,-0.024912280701754386,-0.11614035087719299,-0.0052631578947368585,0.0843859649122807,0.38787878787878793,player1,0,0,1,1,0,0,1,0
126,Nicolas Mahut,Pablo Cuevas,-0.09310459693537641,-0.014157228514323782,0.09143904063957364,-0.042804796802131895,-0.006995336442371741,0.0,player2,0,0,1,1,0,0,1,0
127,Gilles Muller,Matthew Barton,0.16666666666666666,0.005208333333333336,0.09375,0.125,0.078125,-0.7692307692307693,player1,0,0,1,1,0,0,1,0
128,Viktor Troicki,Paolo Lorenzi,0.18203723986856515,-0.042059145673603505,0.009638554216867434,0.13581599123767796,0.04950711938663746,0.19999999999999996,player1,0,0,1,1,0,0,1,0
129,Jordan Thompson,Philipp Kohlschreiber,0.08701134930643126,-0.015384615384615385,0.1203026481715006,0.030264817150063017,-0.1313997477931904,-0.75,player2,0,0,1,1,0,0,1,0
130,Alex De Minaur,Andrey Kuznetsov,-0.07142857142857142,-0.03571428571428571,0.18087557603686633,0.0011520737327188613,-0.12788018433179726,-0.25,player2,0,0,1,1,0,0,1,0
131,Pablo Carreno Busta,Mischa Zverev,-0.03182461103253182,0.032620226308345115,-0.09246817538896746,-0.0365983026874116,0.047206506364922185,0.015151515151515138,player1,0,0,1,1,0,0,1,0
132,Daniel Evans,Marcel Granollers,0.03195488721804511,0.003383458646616544,-0.07105263157894737,0.03947368421052633,0.00037593984962405735,0.25,player1,0,0,1,1,0,0,1,0
133,Dominic Thiem,Gastao Elias,-0.0023037683067302986,0.031594536778015464,0.03167681421754154,0.06754977785091326,0.012670725687016632,-0.07142857142857145,player1,0,0,1,1,0,0,1,0
134,Gilles Muller,Pablo Cuevas,0.1676179604261796,0.014079147640791476,-0.03215372907153724,0.08904109589041098,-0.05232115677321156,-0.2777777777777778,player1,0,0,1,1,0,0,1,0
135,Viktor Troicki,Philipp Kohlschreiber,,,,,,,player1,0,0,1,1,0,0,1,0
136,Andrey Kuznetsov,Pablo Carreno Busta,0.06264199935086011,0.02482960077896787,-0.12138915936384292,-0.03034728984096069,0.06053229470950988,-0.033333333333333326,player1,0,0,1,1,0,0,1,0
137,Daniel Evans,Dominic Thiem,-0.014053060152350931,-0.04938271604938271,-0.12621486734961912,-0.028237457315471504,0.059495665878644605,0.22222222222222227,player1,0,0,1,1,0,0,1,0
138,Daniel Evans,Gilles Muller,,,,,,,player2,0,0,1,1,0,0,1,0
139,Andy Murray,Illya Marchenko,0.02867965367965368,-0.024891774891774895,-0.05321067821067821,0.048250360750360766,0.03129509379509382,0.15000000000000002,player1,0,0,1,0,1,0,0,1
140,Yen Hsun Lu,Andrey Rublev,0.002949319850728327,0.01757553870229927,0.020344287949921824,-0.01378355603707715,-0.01871915252196943,-0.4350649350649351,player2,0,0,1,0,1,0,0,1
141,Alex De Minaur,Gerald Melzer,0.04637858041878027,0.0036996071551165174,-0.09393950951599983,-0.024791181967275644,0.04435714558144857,-0.018421052631579005,player1,0,0,1,0,1,0,0,1
142,Sam Querrey,Quentin Halys,0.0741423094159239,0.01558532091818951,0.019618582881043678,0.10426729074341479,-0.04561071553054824,-0.1875,player1,0,0,1,0,1,0,0,1
143,John Isner,Konstantin Kravchuk,0.12765444015444016,0.018339768339768345,0.05099742599742596,0.07681788931788935,0.028394465894465898,0.4,player1,0,0,1,0,1,0,0,1
144,Mischa Zverev,Guillermo Garcia Lopez,0.0496969696969697,-0.020404040404040407,0.1546464646464646,0.14646464646464646,-0.07212121212121211,0.17045454545454547,player1,0,0,1,0,1,0,0,1
145,Malek Jaziri,Go Soeda,0.04040404040404041,0.031746031746031744,-0.08080808080808083,0.025974025974025983,0.13708513708513706,-0.0714285714285714,player1,0,0,1,0,1,0,0,1
146,Alexander Bublik,Lucas Pouille,0.10526315789473684,0.02105263157894738,-0.052631578947368474,0.031578947368421095,0.052631578947368446,0.13636363636363635,player1,0,0,1,0,1,0,0,1
147,Luca Vanni,Tomas Berdych,-0.05244755244755245,-0.013986013986013984,0.1608391608391609,-0.05594405594405594,-0.25524475524475526,-0.6666666666666667,player2,0,0,1,0,1,0,0,1
