,player1,player2,ace%,df%,1stIn%,1stWon%,2ndWon%,bpSaved%,label,surface_Clay,surface_Grass,surface_Hard,tourney_level_A,tourney_level_G,tourney_level_M,best_of_3,best_of_5
11,Gael Monfils,Taylor Dent,0.029395604395604395,0.000366300366300365,-0.06117216117216118,-0.03369963369963369,0.1073260073260073,0.19999999999999996,player1,0,0,1,1,0,0,1,0
12,Alejandro Falla,Jeremy Chardy,-0.07324455205811137,-0.0018159806295399497,-0.14769975786924938,-0.12439467312348673,0.21035108958837775,0.4,player1,0,0,1,1,0,0,1,0
13,Wayne Odesnik,Arnaud Clement,0.011801457827143355,-0.01822283929191253,0.04755293300937169,-0.059007289135716734,0.03349531412703921,0.2063492063492064,player1,0,0,1,1,0,0,1,0
14,Alexandr Dolgopolov,Bernard Tomic,0.18301075268817205,0.0027956989247311815,-0.003225806451612856,0.02774193548387094,0.07634408602150539,0.022727272727272707,player1,0,0,1,1,0,0,1,0
15,Radek Stepanek,John Millman,0.04598662207357859,-0.03344481605351171,0.21989966555183937,0.36120401337792646,-0.1270903010033445,0.5,player1,0,0,1,1,0,0,1,0
16,Andy Roddick,Carsten Ball,0.03489531405782653,-0.04411764705882353,0.30109670987038883,0.3125623130608176,-0.12911266201395813,0.125,player1,0,0,1,1,0,0,1,0
17,Matthew Ebden,Richard Gasquet,-0.010785824345146383,-0.03389830508474576,0.027426810477657937,-0.1084745762711864,-0.039753466872110954,-0.25,player2,0,0,1,1,0,0,1,0
18,Tomas Berdych,Marcos Baghdatis,-0.027777777777777776,-0.08333333333333333,0.1388888888888889,0.15338164251207728,0.18115942028985507,0.7142857142857143,player1,0,0,1,1,0,0,1,0
19,Harel Levy,Thomaz Bellucci,-0.005445981748601711,0.0010303208713570797,-0.08463350014718873,0.005298793052693596,-0.00471003826906094,-0.15000000000000002,player2,0,0,1,1,0,0,1,0
20,James Blake,Marc Gicquel,0.07017543859649124,-0.020614035087719296,-0.004824561403508731,0.06710526315789472,-0.00789473684210526,-0.30000000000000004,player1,0,0,1,1,0,0,1,0
21,Florent Serra,Gael Monfils,-0.07946847316310579,-0.033090151120375194,0.10682647212089624,0.023883967344102808,-0.07859996525968388,-0.03296703296703296,player2,0,0,1,1,0,0,1,0
22,Wayne Odesnik,Alejandro Falla,-0.05589430894308944,-0.0627540650406504,0.05716463414634143,0.024644308943089388,0.07926829268292682,0.4126984126984127,player1,0,0,1,1,0,0,1,0
23,Radek Stepanek,Alexandr Dolgopolov,0.01001511715797429,0.0035903250188964453,0.14814814814814814,0.0825774754346183,-0.05782312925170069,0.0714285714285714,player1,0,0,1,1,0,0,1,0
24,Richard Gasquet,Andy Roddick,-0.17711442786069653,0.01318407960199005,-0.18283582089552242,-0.18731343283582091,0.04228855721393035,-0.125,player2,0,0,1,1,0,0,1,0
25,Tomas Berdych,Thomaz Bellucci,0.050415661035130066,-0.024045767408599265,0.04728702958791453,0.04746580852775539,-0.006614820774112823,-0.16666666666666663,player1,0,0,1,1,0,0,1,0
26,James Blake,Gael Monfils,-0.09898989898989898,0.01237373737373737,-0.04292929292929293,-0.023737373737373724,-0.006818181818181834,-0.2777777777777778,player2,0,0,1,1,0,0,1,0
27,Radek Stepanek,Wayne Odesnik,0.07127583749109052,0.022095509622238066,-0.03872653837015916,0.03112378237110952,0.11926823473509146,-0.09999999999999998,player1,0,0,1,1,0,0,1,0
28,Tomas Berdych,Andy Roddick,0.049943883277216605,0.01038159371492705,-0.25210437710437705,-0.14450056116722787,0.10283389450056118,0.16666666666666674,player2,0,0,1,1,0,0,1,0
29,Radek Stepanek,Gael Monfils,0.03777777777777777,-0.06666666666666667,0.020000000000000018,0.0888888888888889,0.14444444444444443,0.5714285714285714,player1,0,0,1,1,0,0,1,0
30,Andy Roddick,Radek Stepanek,0.03170577045022194,-0.07216233354470514,0.18161065313887137,0.14216867469879513,-0.06442612555485097,-0.15000000000000002,player1,0,0,1,1,0,0,1,0
31,Robby Ginepri,Robin Soderling,-0.004315196998123827,-0.028142589118198877,0.08292682926829276,0.057035647279549684,-0.019699812382739212,0.25,player1,0,0,1,1,0,0,1,0
32,Yen Hsun Lu,Lukas Lacko,-0.07936507936507936,0.04193319118692253,-0.07794361525704813,-0.07960199004975121,-0.04690831556503197,-0.30000000000000004,player2,0,0,1,1,0,0,1,0
33,Kevin Kim,Daniel Brands,-0.0035612535612535717,-0.002136752136752143,-0.004273504273504258,0.19301994301994302,0.011396011396011374,0.36363636363636365,player1,0,0,1,1,0,0,1,0
34,Dudi Sela,Denis Istomin,0.02794715447154472,0.08028455284552846,-0.18241869918699188,0.028963414634146367,0.21290650406504064,0.2666666666666666,player1,0,0,1,1,0,0,1,0
35,Rohan Bopanna,Stan Wawrinka,-0.0873015873015873,0.028571428571428567,-0.006349206349206327,-0.060317460317460325,-0.12063492063492065,-0.5,player2,0,0,1,1,0,0,1,0
36,Michael Russell,Prakash Amritraj,-0.05381727158948686,-0.017939090529828953,-0.04797663746349601,0.06299541093032962,0.1735502711722987,0.8,player1,0,0,1,1,0,0,1,0
37,Stephane Robert,Louk Sorensen,-0.05172413793103448,0.0,-0.0978348035284683,0.02646351242983158,0.18845228548516438,0.7142857142857143,player1,0,0,1,1,0,0,1,0
38,Michael Berrer,Santiago Ventura,0.042717086834733894,0.042717086834733894,0.011554621848739455,0.18662464985994398,0.022759103641456557,0.6,player1,0,0,1,1,0,0,1,0
39,Thiemo De Bakker,Rajeev Ram,-0.049261083743842374,-0.034482758620689655,0.06978653530377665,0.20935960591133002,0.0870279146141215,0.33333333333333337,player1,0,0,1,1,0,0,1,0
40,Tsung Hua Yang,Robin Haase,-0.20683760683760682,-0.013675213675213675,0.010256410256410331,-0.1931623931623931,-0.05982905982905981,-0.2727272727272727,player2,0,0,1,1,0,0,1,0
41,Rainer Schuettler,Somdev Devvarman,-0.003153153153153152,-0.01981981981981982,0.007207207207207245,-0.09954954954954959,-0.050450450450450435,0.16666666666666669,player2,0,0,1,1,0,0,1,0
42,Carlos Moya,Janko Tipsarevic,0.0,0.032786885245901634,0.049180327868852514,-0.03278688524590162,-0.11475409836065573,0.5,player2,0,0,1,1,0,0,1,0
43,Jan Hajek,Simon Greul,-0.05094905094905095,-0.02197802197802198,0.04495504495504499,0.04095904095904096,0.038961038961038974,-0.26666666666666666,player1,0,0,1,1,0,0,1,0
44,Santiago Giraldo,Bjorn Phau,0.01576994434137291,-0.013682745825602968,0.019248608534322864,0.0649350649350649,-0.01762523191094617,0.3,player1,0,0,1,1,0,0,1,0
45,James Ward,Marcel Granollers,-0.003333333333333327,-0.006190476190476184,0.03761904761904766,-0.03428571428571425,-0.08857142857142858,0.25,player2,0,0,1,1,0,0,1,0
46,Igor Kunitsyn,Marin Cilic,-0.15128205128205127,0.009935897435897439,-0.17980769230769234,-0.16794871794871796,-0.06442307692307692,-0.375,player2,0,0,1,1,0,0,1,0
47,Lukas Lacko,Robby Ginepri,0.09032863849765257,-0.0007511737089201873,0.13145539906103287,0.1827230046948357,-0.15136150234741783,0.25,player1,0,0,1,1,0,0,1,0
48,Dudi Sela,Kevin Kim,0.005156608097784572,-0.035523300229182576,0.18812070282658522,0.12681436210847974,-0.005347593582887694,0.2857142857142857,player1,0,0,1,1,0,0,1,0
49,Michael Russell,Stan Wawrinka,-0.07936507936507936,-0.008946608946608946,0.0034632034632033903,-0.09004329004329004,0.02106782106782107,-0.16666666666666663,player2,0,0,1,1,0,0,1,0
50,Michael Berrer,Stephane Robert,0.0015882469724042107,0.029779630732578916,0.21381774865991665,0.2050823903116935,-0.11137581893984513,0.35,player1,0,0,1,1,0,0,1,0
51,Robin Haase,Thiemo De Bakker,-0.07662835249042145,0.033205619412515965,-0.027458492975734328,-0.0849297573435504,-0.030012771392081722,0.5,player2,0,0,1,1,0,0,1,0
52,Somdev Devvarman,Janko Tipsarevic,0.0,-0.023809523809523808,0.037267080745341685,-0.18322981366459629,-0.04037267080745341,-0.033333333333333326,player2,0,0,1,1,0,0,1,0
53,Jan Hajek,Santiago Giraldo,-0.1175228712174525,-0.017241379310344827,0.14848698099929636,-0.09817030260380011,-0.04046446164672765,-0.6000000000000001,player2,0,0,1,1,0,0,1,0
54,Marin Cilic,Marcel Granollers,0.016042780748663103,-0.030124777183600713,-0.039928698752228264,0.010695187165775388,0.03885918003565059,-0.07142857142857151,player1,0,0,1,1,0,0,1,0
55,Lukas Lacko,Dudi Sela,-0.00015432098765432237,-0.025308641975308646,-0.006790123456790198,-0.04212962962962963,-0.02731481481481482,0.09999999999999998,player2,0,0,1,1,0,0,1,0
56,Michael Berrer,Stan Wawrinka,-0.058385093167701865,-0.0004140786749482414,0.07722567287784676,0.007453416149068304,-0.08881987577639752,-0.30000000000000004,player2,0,0,1,1,0,0,1,0
57,Thiemo De Bakker,Janko Tipsarevic,0.04524647887323943,-0.029753521126760562,0.03186619718309858,-0.006866197183098555,-0.07535211267605635,0.07142857142857151,player2,0,0,1,1,0,0,1,0
58,Marin Cilic,Santiago Giraldo,-0.014545454545454542,0.02666666666666667,-0.05212121212121207,-0.0921212121212121,0.17454545454545456,0.75,player1,0,0,1,1,0,0,1,0
59,Stan Wawrinka,Dudi Sela,0.022727272727272728,-0.00400432900432901,-0.15714285714285714,-0.1503246753246753,0.1353896103896104,-0.125,player1,0,0,1,1,0,0,1,0
60,Marin Cilic,Janko Tipsarevic,0.08374875373878365,0.005317381189764041,-0.0834164174144234,0.16018610834164176,0.04885343968095712,0.05555555555555558,player1,0,0,1,1,0,0,1,0
61,Marin Cilic,Stan Wawrinka,-0.03272179627601314,0.012048192771084338,-0.024644030668127037,0.04600219058050381,0.015060240963855442,-0.15000000000000002,player1,0,0,1,1,0,0,1,0
62,Christophe Rochus,Roger Federer,-0.22641509433962265,-0.0003494060097833686,0.005939902166317346,-0.15793151642208247,-0.058700209643605866,-0.3076923076923077,player2,0,0,1,1,0,0,1,0
63,Evgeny Korolev,Martin Vassallo Arguello,0.011164274322169057,-0.015151515151515152,0.12998405103668254,0.335725677830941,-0.057416267942583726,-0.375,player1,0,0,1,1,0,0,1,0
64,Oscar Hernandez,Andreas Seppi,-0.052231937413713764,-0.02554072710538426,0.048090197883110974,-0.18913943856419696,-0.08674643350207087,-0.2857142857142857,player2,0,0,1,1,0,0,1,0
65,Albert Montanes,Ernests Gulbis,-0.2011764705882353,-0.010588235294117648,-0.10764705882352943,-0.18411764705882355,-0.032941176470588224,-0.30000000000000004,player2,0,0,1,1,0,0,1,0
66,Mikhail Kukushkin,Nikolay Davydenko,-0.0851063829787234,-0.06382978723404255,-0.08510638297872342,-0.23404255319148934,-0.04255319148936171,-0.5238095238095237,player2,0,0,1,1,0,0,1,0
67,Marco Chiudinelli,Paolo Lorenzi,0.09502923976608187,-0.041666666666666664,0.07967836257309946,0.24561403508771934,-0.057017543859649134,0.0,player1,0,0,1,1,0,0,1,0
68,Daniel Koellerer,Benjamin Becker,-0.0049261083743842304,0.10344827586206896,0.054187192118226646,-0.012315270935960576,-0.39655172413793105,-0.6666666666666667,player2,0,0,1,1,0,0,1,0
69,Ivo Karlovic,Fabio Fognini,0.046903820816864304,-0.01818181818181818,-0.04953886693017129,0.00922266139657446,0.002898550724637683,0.33333333333333337,player1,0,0,1,1,0,0,1,0
70,Daniel Gimeno Traver,Viktor Troicki,-0.17059748427672958,-0.005896226415094338,0.014544025157232632,-0.18514150943396224,-0.09709119496855345,0.42857142857142855,player2,0,0,1,1,0,0,1,0
71,Olivier Rochus,Abdulla Hajji,0.0967741935483871,0.007373271889400922,-0.11244239631336406,0.25161290322580643,0.2976958525345622,0.8571428571428572,player1,0,0,1,1,0,0,1,0
72,Karim Maamoun,Lukasz Kubot,-0.05555555555555555,-0.036821705426356585,0.14664082687338498,-0.20736434108527133,-0.16602067183462535,-0.1282051282051282,player2,0,0,1,1,0,0,1,0
73,Mikhail Youzhny,Sergiy Stakhovsky,-0.1063013698630137,0.04182648401826483,-0.03689497716894974,-0.027579908675799125,-0.049315068493150704,-0.4,player2,0,0,1,1,0,0,1,0
74,Steve Darcis,Guillermo Garcia Lopez,-0.07728592162554428,-0.07728592162554428,0.08272859216255435,0.1248185776487663,0.03592162554426705,0.75,player1,0,0,1,1,0,0,1,0
75,Younes El Aynaoui,Ryler Deheart,0.18552631578947368,0.04013157894736842,-0.03223684210526312,0.07565789473684215,-0.001973684210526322,-0.08333333333333337,player1,0,0,1,1,0,0,1,0
76,Potito Starace,Frederico Gil,0.003496503496503496,-0.03496503496503497,0.13461538461538458,0.2762237762237762,-0.03671328671328672,0.41666666666666663,player1,0,0,1,1,0,0,1,0
77,Simone Bolelli,Rafael Nadal,-0.03376906318082788,0.014705882352941176,-0.07843137254901955,-0.08442265795206971,-0.09368191721132896,-0.4285714285714286,player2,0,0,1,1,0,0,1,0
78,Roger Federer,Evgeny Korolev,0.06976744186046512,-0.023619186046511628,-0.043604651162790664,0.0821220930232558,0.13844476744186046,-0.05555555555555558,player1,0,0,1,1,0,0,1,0
79,Ernests Gulbis,Andreas Seppi,0.09117865085248332,0.06300963676797627,0.10328638497652576,0.2092908327155918,-0.03582900914257475,-0.16666666666666663,player1,0,0,1,1,0,0,1,0
80,Marco Chiudinelli,Nikolay Davydenko,-0.07936507936507936,-0.011904761904761904,0.019841269841269882,-0.08333333333333331,-0.053571428571428575,-0.2777777777777778,player2,0,0,1,1,0,0,1,0
81,Ivo Karlovic,Benjamin Becker,0.16685801760428626,-0.004209720627631076,0.120742441637964,0.11404515882127819,-0.033677765021048606,0.1333333333333333,player1,0,0,1,1,0,0,1,0
82,Viktor Troicki,Olivier Rochus,0.23529411764705882,-0.05446623093681917,0.07189542483660127,0.1764705882352941,0.04575163398692811,0.3555555555555556,player1,0,0,1,1,0,0,1,0
83,Lukasz Kubot,Sergiy Stakhovsky,-0.024975024975024976,0.029970029970029972,-0.03596403596403597,0.02797202797202797,0.07592407592407593,0.2222222222222222,player1,0,0,1,1,0,0,1,0
84,Steve Darcis,Younes El Aynaoui,0.08163265306122448,-0.046511627906976744,0.1532985287138111,0.13241575700047453,0.06739439962031325,0.5,player1,0,0,1,1,0,0,1,0
85,Potito Starace,Rafael Nadal,-0.036744186046511626,-0.02,0.05767441860465117,-0.19441860465116279,-0.017209302325581377,-0.8,player2,0,0,1,1,0,0,1,0
86,Roger Federer,Ernests Gulbis,-0.02320574162679427,-0.07368421052631578,-0.038995215311004805,-0.02966507177033495,0.11148325358851674,-0.02564102564102566,player1,0,0,1,1,0,0,1,0
87,Ivo Karlovic,Nikolay Davydenko,0.16762302208311597,0.0,-0.21717962093548948,-0.24204486176317164,0.14119283602851676,0.0,player2,0,0,1,1,0,0,1,0
88,Lukasz Kubot,Viktor Troicki,-0.00420007636502482,0.053455517373043146,0.09650630011454753,-0.0297823596792669,-0.027109583810614735,0.09740259740259749,player2,0,0,1,1,0,0,1,0
89,Steve Darcis,Rafael Nadal,-0.014354066985645925,0.06060606060606061,0.03508771929824561,-0.3365231259968102,-0.11164274322169057,-0.6666666666666667,player2,0,0,1,1,0,0,1,0
90,Nikolay Davydenko,Roger Federer,0.0005288207297726097,-0.015600211528291906,0.23849814912744582,0.20280274986779478,-0.11105235325224748,-0.033333333333333326,player1,0,0,1,1,0,0,1,0
91,Rafael Nadal,Viktor Troicki,-0.021256038647342993,0.0,-0.09516908212560382,0.22850241545893718,0.04782608695652174,-0.375,player1,0,0,1,1,0,0,1,0
92,Rafael Nadal,Nikolay Davydenko,-0.009213009213009214,-0.018426018426018428,-0.11100011100011098,-0.03696303696303693,0.07659007659007658,0.25,player2,0,0,1,1,0,0,1,0
93,Simon Greul,Paolo Lorenzi,0.03508771929824561,-0.023574561403508776,-0.11239035087719296,0.09484649122807015,0.07373903508771928,0.2222222222222222,player1,0,0,1,1,0,0,1,0
94,John Isner,Guillermo Garcia Lopez,0.07323198942498349,-0.03265036351619299,0.0296100462656973,0.11368142762723066,-0.04719101123595504,0.02857142857142858,player1,0,0,1,1,0,0,1,0
95,Horacio Zeballos,Juan Monaco,-0.06089193825042881,-0.030445969125214405,-0.08919382504288165,-0.2285591766723843,-0.030874785591766735,-0.4444444444444444,player2,0,0,1,1,0,0,1,0
96,Daniel Evans,Michael Lammer,0.06442278403898873,0.00395979287237283,-0.049040511727078906,-0.03350593968930854,0.06457508376484922,-0.43636363636363634,player2,0,0,1,1,0,0,1,0
97,Daniel King Turner,Jose Rubin Statham,0.11963470319634703,-0.014794520547945202,-0.030867579908675724,-0.06538812785388126,-0.0036529680365296746,-0.07189542483660127,player2,0,0,1,1,0,0,1,0
98,James Lemke,Albert Montanes,-0.08620689655172414,0.06609195402298851,0.012643678160919491,-0.14885057471264368,-0.038505747126436785,-0.5,player2,0,0,1,1,0,0,1,0
99,Inigo Cervantes Huegun,Philipp Kohlschreiber,-0.0004081632653061204,0.1,-0.19346938775510203,-0.06857142857142856,-0.14612244897959184,-0.23809523809523808,player2,0,0,1,1,0,0,1,0
100,Thomaz Bellucci,Marco Chiudinelli,0.09154437456324248,0.05555555555555555,0.04367575122292111,0.15967854647099933,-0.04088050314465411,0.75,player1,0,0,1,1,0,0,1,0
101,Olivier Rochus,Marc Gicquel,-0.06346916696718355,0.029931482149296786,-0.05301117922827264,-0.11323476379372521,-0.015867291741795908,0.6,player2,0,0,1,1,0,0,1,0
102,Jurgen Melzer,Fabio Fognini,0.06530291109362707,-0.002098085496984009,0.1258851298190401,0.09782323629687911,0.008785733018620512,-0.6666666666666666,player1,0,0,1,1,0,0,1,0
103,Florian Mayer,Sebastien Grosjean,-0.03310886644219978,0.009764309764309764,0.18092031425364757,0.11975308641975307,-0.12390572390572391,-0.17948717948717952,player2,0,0,1,1,0,0,1,0
104,Arnaud Clement,Jeremy Chardy,0.01109548366932333,-0.03891233005157056,0.17424597593373964,0.11689326457258947,-0.0429754649163932,0.04166666666666663,player1,0,0,1,1,0,0,1,0
105,Simon Greul,Tommy Robredo,-0.06615515771526002,0.009889173060528555,-0.19335038363171358,-0.18687127024722933,0.07314578005115091,0.25,player2,0,0,1,1,0,0,1,0
106,John Isner,Juan Monaco,0.09867172675521822,0.002846299810246679,-0.12618595825426937,-0.11195445920303604,0.12175838077166348,-0.125,player1,0,0,1,1,0,0,1,0
107,Juan Carlos Ferrero,Michael Lammer,-0.06666666666666667,-0.06666666666666667,0.2333333333333334,-0.11666666666666664,-0.11666666666666668,-0.5,player2,0,0,1,1,0,0,1,0
108,Jose Rubin Statham,Albert Montanes,0.056722689075630245,0.04285714285714286,0.08487394957983196,0.016386554621848737,-0.10882352941176471,-0.33333333333333337,player2,0,0,1,1,0,0,1,0
109,Philipp Kohlschreiber,Thomaz Bellucci,-0.050292018170019465,0.023036988968202464,-0.011680726800778807,0.11356262167423747,0.12199870214146658,0.6111111111111112,player1,0,0,1,1,0,0,1,0
110,Marc Gicquel,Nicolas Almagro,-0.05555555555555555,0.05555555555555555,-0.04761904761904756,0.11904761904761907,0.11904761904761904,0.2666666666666666,player1,0,0,1,1,0,0,1,0
111,Jurgen Melzer,Sebastien Grosjean,0.09523809523809525,0.01488095238095238,-0.1264880952380953,0.008928571428571452,0.11607142857142858,0.3571428571428571,player1,0,0,1,1,0,0,1,0
112,Arnaud Clement,David Ferrer,-0.0010752688172043015,0.015591397849462365,-0.15752688172043017,-0.10215053763440862,0.07580645161290323,0.5,player1,0,0,1,1,0,0,1,0
113,Tommy Robredo,John Isner,-0.17587641117052882,0.0314913844325609,-0.16993464052287577,-0.1651812240047535,0.14468211527035058,-0.08333333333333337,player2,0,0,1,1,0,0,1,0
114,Albert Montanes,Michael Lammer,0.017857142857142863,0.03571428571428571,-0.017857142857142905,0.01785714285714285,0.10714285714285715,0.3714285714285715,player1,0,0,1,1,0,0,1,0
115,Philipp Kohlschreiber,Marc Gicquel,0.10348837209302325,-0.06802325581395349,0.15639534883720924,0.2656976744186046,0.11395348837209301,-0.16666666666666666,player1,0,0,1,1,0,0,1,0
116,Jurgen Melzer,Arnaud Clement,0.04230769230769231,0.006410256410256401,-0.04102564102564099,-0.15000000000000002,-0.04999999999999999,0.42857142857142855,player2,0,0,1,1,0,0,1,0
117,John Isner,Albert Montanes,0.22804597701149426,0.02114942528735632,0.16804597701149426,0.19011494252873562,-0.0009195402298850519,0.33333333333333337,player1,0,0,1,1,0,0,1,0
118,Arnaud Clement,Philipp Kohlschreiber,-0.053125000000000006,-0.027232142857142858,0.109375,0.05446428571428569,0.08258928571428573,0.19999999999999996,player1,0,0,1,1,0,0,1,0
119,Arnaud Clement,John Isner,-0.1339784946236559,-0.02,-0.12784946236559136,-0.15989247311827953,0.12806451612903225,0.0,player2,0,0,1,1,0,0,1,0
120,Frederico Gil,Potito Starace,-0.022644927536231884,0.06159420289855072,0.016304347826086918,-0.14402173913043476,-0.0516304347826087,-0.3055555555555556,player2,0,0,1,1,0,0,1,0
121,Richard Gasquet,Feliciano Lopez,-0.06185243328100472,0.025431711145996856,-0.18210361067503922,0.01318681318681314,0.24427001569858714,0.1875,player1,0,0,1,1,0,0,1,0
122,Benjamin Becker,Juan Ignacio Chela,0.12354651162790697,-0.03924418604651163,-0.06686046511627908,0.09047965116279072,0.10683139534883723,-0.6363636363636364,player1,0,0,1,1,0,0,1,0
123,Dudi Sela,Julien Benneteau,-0.16981132075471697,-0.038085255066387144,-0.048218029350104774,-0.13766596785464713,-0.02236198462613559,-0.21794871794871795,player2,0,0,1,1,0,0,1,0
124,Michael Llodra,Pablo Cuevas,-0.16422287390029328,0.02639296187683285,-0.05522971652003905,-0.1392961876832844,0.01857282502443794,-0.2857142857142857,player2,0,0,1,1,0,0,1,0
125,Igor Andreev,Leonardo Mayer,0.01978518937252685,0.0016958733747880136,-0.08154324477105712,-0.021481062747314872,0.004946297343131678,-0.16666666666666674,player2,0,0,1,1,0,0,1,0
126,Florent Serra,Viktor Troicki,-0.22149122807017543,0.0029239766081871343,-0.021929824561403466,-0.05628654970760233,-0.00219298245614033,-0.15000000000000002,player2,0,0,1,1,0,0,1,0
127,Marcos Baghdatis,Nick Lindahl,0.10140268848626535,0.05026300409117475,-0.36820572764465226,-0.10900058445353594,0.2521917007597896,0.06666666666666665,player1,0,0,1,1,0,0,1,0
128,Andreas Seppi,Marinko Matosevic,-0.004076378459558036,-0.046341986698133456,0.04484016305513838,0.1285131945934349,-0.011800042909246938,-0.06666666666666665,player1,0,0,1,1,0,0,1,0
129,Evgeny Korolev,Sam Querrey,-0.06069511883465372,0.04203935599284437,0.020444671607462328,0.030667007411193437,0.05954510605673398,0.1964285714285714,player1,0,0,1,1,0,0,1,0
130,Mardy Fish,Carsten Ball,-0.03178879310344829,-0.006465517241379309,-0.05926724137931033,-0.07004310344827586,0.09428879310344829,0.5,player1,0,0,1,1,0,0,1,0
131,Jose Acasuso,Peter Luczak,-0.08930093776641092,0.013853367433930092,-0.052429667519181655,-0.06521739130434784,-0.0029838022165387668,-0.08571428571428574,player2,0,0,1,1,0,0,1,0
132,Daniel Gimeno Traver,Potito Starace,0.0541958041958042,0.03496503496503497,-0.15209790209790208,-0.2534965034965035,0.08391608391608388,-0.19999999999999996,player2,0,0,1,1,0,0,1,0
133,Richard Gasquet,Benjamin Becker,-0.06327985739750445,-0.0008912655971479513,-0.09313725490196079,-0.07308377896613194,0.12834224598930483,0.2666666666666666,player1,0,0,1,1,0,0,1,0
134,Taylor Dent,Julien Benneteau,0.0531328320802005,0.02456140350877193,-0.16140350877192988,-0.05864661654135345,0.009523809523809518,-0.0357142857142857,player2,0,0,1,1,0,0,1,0
135,Leonardo Mayer,Pablo Cuevas,0.009728773584905662,0.009728773584905662,-0.046580188679245293,0.046580188679245293,0.07340801886792453,0.5,player1,0,0,1,1,0,0,1,0
136,Viktor Troicki,Marcos Baghdatis,-0.02539682539682539,0.026984126984126985,-0.025396825396825418,-0.1063492063492063,-0.03650793650793649,0.19999999999999996,player2,0,0,1,1,0,0,1,0
137,Lleyton Hewitt,Andreas Seppi,0.012280701754385961,-0.014035087719298248,-0.04327485380116958,0.2070175438596491,0.09941520467836257,0.5,player1,0,0,1,1,0,0,1,0
138,Evgeny Korolev,Mardy Fish,-0.1452127659574468,0.075,-0.12446808510638302,-0.14680851063829786,-0.11914893617021277,-0.6666666666666667,player2,0,0,1,1,0,0,1,0
139,Tomas Berdych,Peter Luczak,0.10227272727272728,-0.03409090909090909,-0.018939393939393923,-0.007575757575757569,0.041666666666666685,-0.29999999999999993,player2,0,0,1,1,0,0,1,0
140,Richard Gasquet,Potito Starace,0.1202438511667017,0.01744797141055287,0.009669960058860672,0.08492747529955857,0.010090393104898038,0.4,player1,0,0,1,1,0,0,1,0
141,Julien Benneteau,Leonardo Mayer,0.0174573055028463,-0.040354206198608474,0.15306767868437698,0.17596457938013915,-0.07501581277672359,0.3636363636363637,player1,0,0,1,1,0,0,1,0
142,Lleyton Hewitt,Marcos Baghdatis,-0.023912417170844136,-0.004753673292999139,0.08110054739268224,-0.03946989340247764,-0.06698357821953327,0.6,player2,0,0,1,1,0,0,1,0
143,Peter Luczak,Mardy Fish,-0.14677177177177178,0.014639639639639636,-0.02552552552552545,-0.16554054054054057,0.07394894894894893,-0.5,player2,0,0,1,1,0,0,1,0
144,Richard Gasquet,Julien Benneteau,0.05731225296442688,0.013175230566534912,-0.006587615283267456,0.0,0.047430830039525695,0.4666666666666666,player1,0,0,1,1,0,0,1,0
145,Mardy Fish,Marcos Baghdatis,0.06180536730821361,-0.0023719165085389,0.04655733261046352,0.050962320412035744,-0.08511791813499595,-0.16666666666666663,player2,0,0,1,1,0,0,1,0
