,player1,player2,ace%,df%,1stIn%,1stWon%,2ndWon%,bpSaved%,label,surface_Clay,surface_Grass,surface_Hard,tourney_level_A,tourney_level_G,tourney_level_M,best_of_3,best_of_5
12,Marcos Baghdatis,Florent Serra,0.07489597780859916,0.0025605462498666416,-0.09644724207831001,-0.042569081404032816,0.05729222234076603,0.0,player1,0,0,1,1,0,0,1,0
13,Daniel Brands,Lukasz Kubot,-0.003921568627450994,0.06928104575163399,0.036601307189542576,-0.11503267973856207,-0.09934640522875815,-0.8,player2,0,0,1,1,0,0,1,0
14,Igor Andreev,Alexandr Dolgopolov,-0.0909090909090909,-0.03636363636363636,0.09090909090909094,-0.0727272727272727,-0.09090909090909088,-0.375,player2,0,0,1,1,0,0,1,0
15,Andy Roddick,Marinko Matosevic,0.06471631205673758,0.02127659574468085,0.15868794326241137,0.23936170212765956,0.026595744680851074,0.4166666666666667,player1,0,0,1,1,0,0,1,0
16,Michael Berrer,Robin Soderling,-0.003974562798092218,0.001192368839427662,-0.05683624801271858,-0.06995230524642293,0.030206677265500775,-0.33333333333333337,player2,0,0,1,1,0,0,1,0
17,Denis Istomin,Matthew Ebden,-0.06278801843317972,0.10887096774193548,-0.19009216589861755,-0.19470046082949305,0.13709677419354838,0.2,player2,0,0,1,1,0,0,1,0
18,Radek Stepanek,Mardy Fish,-0.08333333333333333,0.011111111111111113,0.04444444444444451,0.23888888888888887,0.033333333333333326,0.4,player1,0,0,1,1,0,0,1,0
19,Florian Mayer,Ricardas Berankis,-0.006853100475295679,-0.042997678788548696,0.11274455620647728,0.04896650823477394,-0.0027633469658450427,-0.34848484848484845,player1,0,0,1,1,0,0,1,0
20,Kevin Anderson,Feliciano Lopez,0.28152929493545187,0.02631578947368421,-0.006454816285997977,0.2164846077457795,0.09731876861966235,0.4444444444444444,player1,0,0,1,1,0,0,1,0
21,Santiago Giraldo,Benjamin Becker,-0.13539343740044602,0.0,0.10767760433259,0.004778591908251029,-0.05447594775406181,1.0,player1,0,0,1,1,0,0,1,0
22,Lukasz Kubot,Marcos Baghdatis,-0.10638297872340426,0.06035605731654363,-0.02257924446374293,-0.13894919669995653,-0.09205384281372123,-0.3055555555555556,player2,0,0,1,1,0,0,1,0
23,Andy Roddick,Alexandr Dolgopolov,0.23214285714285715,-0.02976190476190476,0.125,0.24404761904761907,0.02976190476190474,0.030303030303030276,player1,0,0,1,1,0,0,1,0
24,Matthew Ebden,Robin Soderling,-0.0803030303030303,-0.00454545454545454,-0.05909090909090908,-0.12878787878787873,0.022727272727272735,-0.5,player2,0,0,1,1,0,0,1,0
25,Radek Stepanek,Florian Mayer,0.045915492957746475,-0.028169014084507043,-0.1256338028169014,0.01971830985915496,0.1650704225352113,-0.1923076923076923,player1,0,0,1,1,0,0,1,0
26,Santiago Giraldo,Kevin Anderson,-0.10348432055749128,-0.02229965156794425,-0.0013937282229965486,-0.01428571428571429,0.03519163763066202,-0.17142857142857143,player2,0,0,1,1,0,0,1,0
27,Marcos Baghdatis,Andy Roddick,-0.08460884353741498,0.0,-0.25807823129251706,-0.19387755102040816,-0.0042517006802721136,-0.25,player2,0,0,1,1,0,0,1,0
28,Radek Stepanek,Robin Soderling,0.01335227272727274,0.02869318181818182,-0.04517045454545454,-0.1417613636363636,-0.07755681818181817,0.4,player2,0,0,1,1,0,0,1,0
29,Kevin Anderson,Andy Roddick,-0.05574912891986061,0.03449477351916377,-0.02508710801393721,-0.18327526132404182,0.06655052264808364,0.5555555555555556,player2,0,0,1,1,0,0,1,0
30,Robin Soderling,Andy Roddick,0.11719181868435599,0.022111663902708675,0.06550580431177444,0.15561083471531234,0.032338308457711434,0.19999999999999996,player1,0,0,1,1,0,0,1,0
31,Tomas Berdych,Frederico Gil,0.125,0.0009469696969696961,-0.07007575757575757,0.32196969696969696,0.25,0.8333333333333334,player1,0,0,1,1,0,0,1,0
32,Ivan Dodig,Marcos Daniel,0.022727272727272728,-0.03977272727272727,0.09090909090909094,0.1647727272727273,0.08522727272727271,0.8,player1,0,0,1,1,0,0,1,0
33,Denis Gremelmayr,Robert Kendrick,-0.09420289855072463,-0.08333333333333333,-0.02777777777777779,-0.10748792270531404,0.03623188405797104,0.16666666666666663,player2,0,0,1,1,0,0,1,0
34,Blaz Kavcic,Jeremy Chardy,-0.034381551362683435,-0.03773584905660377,0.18951781970649895,0.180293501048218,0.03018867924528304,0.25,player1,0,0,1,1,0,0,1,0
35,Stan Wawrinka,Rohan Bopanna,0.02619047619047618,0.039285714285714285,0.09166666666666667,0.09999999999999998,0.015476190476190477,0.4,player1,0,0,1,1,0,0,1,0
36,David Goffin,Somdev Devvarman,-0.003703703703703702,-0.001851851851851851,0.020370370370370372,0.061111111111111116,0.06481481481481483,0.6,player1,0,0,1,1,0,0,1,0
37,Yuichi Sugita,Dustin Brown,-0.13232481307598679,-0.008868022952529992,0.24395757259607026,0.22309163623717615,-0.16779690488610674,-0.35,player1,0,0,1,1,0,0,1,0
38,Robin Haase,Frank Dancevic,-0.05244648318042813,0.010856269113149849,0.040519877675840976,0.03952599388379208,0.02186544342507646,0.15000000000000002,player1,0,0,1,1,0,0,1,0
39,Xavier Malisse,Marsel Ilhan,0.07247627264883519,-0.06557377049180328,-0.05737704918032782,0.09965487489214842,0.16824849007765313,-0.5714285714285714,player1,0,0,1,1,0,0,1,0
40,Andreas Haider Maurer,Stephane Robert,0.037037037037037035,0.12962962962962962,-0.1111111111111111,-0.07407407407407407,-0.055555555555555525,-0.5,player2,0,0,1,1,0,0,1,0
41,Simone Bolelli,Bjorn Phau,-0.03007518796992481,-0.023809523809523808,0.13032581453634084,-0.13157894736842107,-0.13283208020050125,-0.05555555555555558,player2,0,0,1,1,0,0,1,0
42,Richard Gasquet,Edouard Roger Vasselin,-0.03044754218635363,-0.05172413793103448,0.11592076302274401,0.24688187820983132,-0.023477622890682337,0.5,player1,0,0,1,1,0,0,1,0
43,Janko Tipsarevic,Eduardo Schwank,0.16981132075471697,0.0006988120195667372,-0.08245981830887494,0.08350803633822501,0.06044723969252272,0.5,player1,0,0,1,1,0,0,1,0
44,Alexander Kudryavtsev,Yuki Bhambri,0.06459948320413436,-0.04198966408268734,-0.08591731266149871,0.18863049095607232,0.11498708010335917,-0.4,player1,0,0,1,1,0,0,1,0
45,Rui Machado,Alejandro Falla,-0.032589285714285716,0.010267857142857141,-0.008035714285714257,-0.01919642857142856,-0.07723214285714286,-0.38095238095238093,player2,0,0,1,1,0,0,1,0
46,Kei Nishikori,Marin Cilic,-0.04491386382280558,-0.02461033634126333,0.09003281378178829,0.07895816242821985,-0.042452830188679236,0.3090909090909091,player1,0,0,1,1,0,0,1,0
47,Tomas Berdych,Ivan Dodig,-0.08485499462943072,-0.04976727533118511,0.10633727175080565,0.17114214106695314,0.013963480128893674,0.07142857142857145,player1,0,0,1,1,0,0,1,0
48,Blaz Kavcic,Robert Kendrick,0.0021141649048625755,0.023784355179704016,0.19820295983086678,0.35517970401691334,-0.08773784355179703,0.8,player1,0,0,1,1,0,0,1,0
49,Stan Wawrinka,David Goffin,0.026450293892154364,-0.009711219013544596,-0.12190135445949402,-0.043572706363404046,0.07935088167646306,-0.04761904761904767,player1,0,0,1,1,0,0,1,0
50,Robin Haase,Yuichi Sugita,0.08549986598767087,-0.0024122219244170455,0.04221388367729839,-0.00924685071026532,0.04904851246314659,0.2916666666666667,player1,0,0,1,1,0,0,1,0
51,Xavier Malisse,Stephane Robert,0.06976744186046512,-0.043410852713178294,0.04909560723514206,0.1581395348837209,0.09922480620155039,0.8,player1,0,0,1,1,0,0,1,0
52,Bjorn Phau,Richard Gasquet,-0.03361053361053361,-0.02520790020790021,-0.03387040887040893,-0.06522869022869027,0.04755717255717254,0.23809523809523808,player1,0,0,1,1,0,0,1,0
53,Janko Tipsarevic,Alexander Kudryavtsev,0.0565068493150685,0.0,-0.09026418786692758,0.03008806262230923,0.188600782778865,0.4,player1,0,0,1,1,0,0,1,0
54,Kei Nishikori,Alejandro Falla,0.03878048780487805,0.010975609756097557,-0.033658536585365884,0.03463414634146339,0.06731707317073168,-0.19999999999999996,player1,0,0,1,1,0,0,1,0
55,Tomas Berdych,Blaz Kavcic,0.015133171912832935,-0.14376513317191283,0.08777239709443108,0.08171912832929784,0.012409200968523007,0.2222222222222222,player1,0,0,1,1,0,0,1,0
56,Robin Haase,Stan Wawrinka,-0.043260590500641856,0.008857509627727855,-0.06187419768934532,-0.08780487804878045,0.01874197689345314,0.11904761904761907,player2,0,0,1,1,0,0,1,0
57,Bjorn Phau,Xavier Malisse,-0.09433962264150944,0.08,0.017358490566037776,-0.13169811320754715,-0.14641509433962263,-0.8333333333333334,player2,0,0,1,1,0,0,1,0
58,Janko Tipsarevic,Kei Nishikori,0.06465919701213818,-0.014705882352941176,0.05252100840336138,0.07796451914098973,0.03221288515406162,0.30000000000000004,player1,0,0,1,1,0,0,1,0
59,Tomas Berdych,Stan Wawrinka,-0.06156862745098041,0.019215686274509803,0.006666666666666599,-0.008627450980392137,-0.10274509803921567,-0.8,player2,0,0,1,1,0,0,1,0
60,Xavier Malisse,Janko Tipsarevic,-0.015873015873015872,-0.012987012987012988,0.030303030303030276,0.06493506493506496,0.05772005772005771,-0.5,player1,0,0,1,1,0,0,1,0
61,Stan Wawrinka,Xavier Malisse,0.04350736278447122,-0.024096385542168676,0.06987951807228909,0.058902275769745605,-0.00856760374832663,0.09999999999999998,player1,0,0,1,1,0,0,1,0
62,Karol Beck,Rafael Nadal,0.05419510236852669,0.03291850662384584,-0.1360899237254115,-0.25130469690887197,-0.03572862304295463,-0.15714285714285714,player2,0,0,1,1,0,0,1,0
63,Pere Riba,Lukas Lacko,0.044230069166363295,0.019718480766897216,-0.016199490353112522,-0.00618856934838008,-0.028819318043926734,0.08571428571428574,player2,0,0,1,1,0,0,1,0
64,Sherif Sabry,Antonio Veic,-0.0012345679012345668,-0.013580246913580245,-0.14444444444444438,-0.15802469135802466,0.09753086419753088,-0.1388888888888889,player2,0,0,1,1,0,0,1,0
65,Victor Hanescu,Ernests Gulbis,-0.08505093579720445,-0.031746031746031744,0.11040037905709543,0.0004738213693437632,-0.08694622127457947,0.25,player2,0,0,1,1,0,0,1,0
66,Nikolay Davydenko,Fabio Fognini,0.08788159111933394,0.00046253469010175755,-0.02913968547641066,0.13876040703052728,0.09065679925994449,0.6,player1,0,0,1,1,0,0,1,0
67,Michal Przysiezny,Jarkko Nieminen,-0.047474747474747475,-0.022655122655122654,0.06724386724386722,-0.06479076479076479,-0.14935064935064934,0.2857142857142857,player2,0,0,1,1,0,0,1,0
68,Lukas Rosol,Ivo Karlovic,-0.14566544566544565,0.010866910866910868,-0.16178266178266176,-0.16043956043956042,0.15250305250305252,0.0,player2,0,0,1,1,0,0,1,0
69,Andreas Seppi,Philipp Kohlschreiber,0.01562998405103668,-0.0012759170653907498,-0.038596491228070184,-0.08548644338118022,-0.027751196172248804,-0.6,player2,0,0,1,1,0,0,1,0
70,Mikhail Kukushkin,Guillermo Garcia Lopez,0.05357142857142857,-0.023238747553816046,0.10029354207436392,-0.0031800391389432137,-0.11325831702544029,-0.6666666666666666,player2,0,0,1,1,0,0,1,0
71,Illya Marchenko,Mischa Zverev,-0.026912846189954622,0.047253950868408695,-0.04600219058050381,0.04600219058050381,0.00907526208731027,-0.06060606060606066,player1,0,0,1,1,0,0,1,0
72,Daniel Gimeno Traver,Sergei Bubka,-0.2103359173126615,0.022222222222222223,-0.14418604651162792,-0.22687338501291987,-0.05167958656330751,-0.6666666666666667,player2,0,0,1,1,0,0,1,0
73,Jo-Wilfried Tsonga,Ruben Ramirez Hidalgo,0.23333333333333334,0.005555555555555553,0.09444444444444444,0.35,-0.016666666666666663,0.5555555555555556,player1,0,0,1,1,0,0,1,0
74,Viktor Troicki,Sergiy Stakhovsky,0.07535121328224775,0.0,-0.07726692209450825,0.03448275862068967,0.1079182630906769,0.6666666666666667,player1,0,0,1,1,0,0,1,0
75,Rainer Schuettler,Teymuraz Gabashvili,0.04404404404404405,-0.012345679012345678,0.12012012012012008,0.023857190523857208,-0.08358358358358356,-0.022222222222222254,player2,0,0,1,1,0,0,1,0
76,Reda El Amrani,Marco Chiudinelli,0.10266896254842876,0.04444683598794662,-0.09621179509255273,-0.050365906155832973,-0.00043047783039174004,0.15909090909090906,player2,0,0,1,1,0,0,1,0
77,Thomas Schoorel,Roger Federer,-0.1251082251082251,0.030303030303030304,-0.005627705627705648,-0.07402597402597405,-0.04675324675324674,-0.5,player2,0,0,1,1,0,0,1,0
78,Rafael Nadal,Lukas Lacko,0.008862105636299175,0.010043719721139079,0.02977667493796521,0.012997754933238848,-0.03603922958761671,0.08730158730158732,player1,0,0,1,1,0,0,1,0
79,Antonio Veic,Ernests Gulbis,-0.18472652218782248,0.032507739938080496,-0.22755417956656343,-0.3642930856553147,0.00567595459236328,-0.4444444444444444,player2,0,0,1,1,0,0,1,0
80,Nikolay Davydenko,Jarkko Nieminen,-0.01086048454469507,0.03404344193817878,0.004803675856307366,0.03738512949039269,0.028195488721804524,0.2142857142857143,player1,0,0,1,1,0,0,1,0
81,Ivo Karlovic,Philipp Kohlschreiber,0.08600663716814158,-0.0020741150442477874,-0.02620298672566368,-0.026272123893805288,0.008434734513274339,0.0,player1,0,0,1,1,0,0,1,0
82,Guillermo Garcia Lopez,Illya Marchenko,-0.02396514161220044,-0.04139433551198257,0.17538126361655781,0.24074074074074076,-0.06753812636165579,0.75,player1,0,0,1,1,0,0,1,0
83,Jo-Wilfried Tsonga,Sergei Bubka,0.10833333333333334,0.013095238095238094,0.07202380952380949,0.20297619047619053,0.010714285714285718,0.375,player1,0,0,1,1,0,0,1,0
84,Teymuraz Gabashvili,Viktor Troicki,-0.37236842105263157,0.02631578947368421,-0.16973684210526319,-0.38289473684210523,0.08289473684210526,-0.8,player2,0,0,1,1,0,0,1,0
85,Marco Chiudinelli,Roger Federer,-0.0925728500355366,0.00888415067519545,-0.0227434257285003,-0.06396588486140725,-0.08706467661691544,0.6,player2,0,0,1,1,0,0,1,0
86,Rafael Nadal,Ernests Gulbis,-0.08632496368541191,-0.00892301307325171,-0.06432869890018678,0.019713633533928188,0.13571280348620046,0.33333333333333337,player1,0,0,1,1,0,0,1,0
87,Ivo Karlovic,Nikolay Davydenko,0.2329009433962264,0.02535377358490566,-0.09551886792452835,-0.0778301886792453,0.019457547169811323,-0.6666666666666667,player2,0,0,1,1,0,0,1,0
88,Jo-Wilfried Tsonga,Guillermo Garcia Lopez,0.09797297297297297,-0.06971744471744472,-0.030098280098280084,0.029791154791154795,-0.03009828009828011,0.6666666666666666,player1,0,0,1,1,0,0,1,0
89,Viktor Troicki,Roger Federer,0.078125,0.046875,-0.10392441860465118,-0.23001453488372092,-0.014171511627906974,-0.25,player2,0,0,1,1,0,0,1,0
90,Nikolay Davydenko,Rafael Nadal,0.07204433497536947,0.018472906403940885,-0.011699507389162589,0.1366995073891626,0.022783251231527107,0.2777777777777778,player1,0,0,1,1,0,0,1,0
91,Jo-Wilfried Tsonga,Roger Federer,-0.0058823529411764705,0.014705882352941176,0.009803921568627527,-0.12352941176470594,-0.0607843137254902,-0.33333333333333337,player2,0,0,1,1,0,0,1,0
92,Nikolay Davydenko,Roger Federer,-0.016072002571520416,0.01317904210864674,-0.09289617486338797,-0.0703953712632594,-0.12375441980070714,-0.25,player2,0,0,1,1,0,0,1,0
93,Pere Riba,Tobias Kamke,-0.005555555555555557,-0.05,-0.08333333333333337,-0.12777777777777782,-0.005555555555555564,-0.3333333333333333,player2,0,0,1,1,0,0,1,0
94,Marcel Granollers,Bobby Reynolds,-0.027074620294959273,-0.0050627338762931975,-0.05502971604666518,0.004182258419546558,0.14527845036319614,-0.2692307692307693,player1,0,0,1,1,0,0,1,0
95,Carlos Berlocq,Philipp Kohlschreiber,-0.005373134328358217,-0.051741293532338306,0.09353233830845775,0.011542288557213898,-0.027860696517412936,-0.15000000000000002,player2,0,0,1,1,0,0,1,0
96,Daniel Gimeno Traver,Santiago Giraldo,0.00923076923076923,0.12,-0.29230769230769227,-0.2123076923076923,0.0953846153846154,-1.0,player2,0,0,1,1,0,0,1,0
97,Michael Venus,Tommy Robredo,-0.055357142857142855,0.1,-0.1647727272727273,-0.09496753246753242,-0.09626623376623375,0.375,player2,0,0,1,1,0,0,1,0
98,Michael Russell,Thomaz Bellucci,-0.06281156530408774,0.003157195081422398,0.1053506148222001,0.02226653373213694,-0.05068128946493852,0.011904761904761973,player2,0,0,1,1,0,0,1,0
99,David Nalbandian,Fabio Fognini,0.004022191400832181,-0.010263522884882106,0.09403606102635231,0.11678224687933425,-0.013592233009708715,-0.19047619047619047,player1,0,0,1,1,0,0,1,0
100,Thiemo De Bakker,Philipp Petzschner,-0.07695785856393561,-0.03508771929824561,-0.016549104720564367,-0.03807198408392115,0.025501899077590873,-0.5,player2,0,0,1,1,0,0,1,0
101,Robin Haase,Pablo Cuevas,0.022798008092125732,0.000855897914721444,-0.0014783691254279807,0.07057267351384999,-0.026610644257703098,-0.35,player1,0,0,1,1,0,0,1,0
102,Adrian Mannarino,Juan Monaco,0.06408879341210168,-0.017543859649122806,-0.05155746509129966,0.09523809523809523,0.0841389187253849,-0.1454545454545454,player1,0,0,1,1,0,0,1,0
103,Xavier Malisse,Arnaud Clement,-0.03235538909696213,-0.0039533915938410324,0.021535580524344566,0.01612567623803579,-0.0917602996254682,0.6428571428571429,player2,0,0,1,1,0,0,1,0
104,Victor Hanescu,Kevin Anderson,-0.03310955141898078,-0.0603448275862069,0.07911199267622826,0.012358864815379955,-0.0215135794934391,0.014285714285714346,player1,0,0,1,1,0,0,1,0
105,Tobias Kamke,David Ferrer,-0.059557803704005874,0.03230806885861141,-0.0939871094068696,-0.055560088112915074,0.02561801419596965,0.33333333333333337,player2,0,0,1,1,0,0,1,0
106,Marcel Granollers,Philipp Kohlschreiber,-0.1208311506897154,-0.03143006809848088,-0.05692334555613754,-0.1337524009079798,0.04295442640125721,0.16666666666666669,player2,0,0,1,1,0,0,1,0
107,Santiago Giraldo,Albert Montanes,-0.01157407407407407,0.006558641975308643,0.03317901234567899,-0.03742283950617287,0.04976851851851852,0.09523809523809523,player1,0,0,1,1,0,0,1,0
108,Tommy Robredo,Thomaz Bellucci,-0.0233682514101531,0.021595487510072522,0.04834810636583409,-0.07735697018533438,-0.02127316680096694,-0.125,player2,0,0,1,1,0,0,1,0
109,Philipp Petzschner,David Nalbandian,0.011645962732919256,-0.010093167701863352,-0.0357142857142857,-0.01552795031055898,-0.11180124223602483,-0.5,player2,0,0,1,1,0,0,1,0
110,Robin Haase,John Isner,-0.08546533185020394,0.006859473489061921,-0.04060066740823132,0.013811642565813909,0.09964775676677792,-0.8,player2,0,0,1,1,0,0,1,0
111,Arnaud Clement,Adrian Mannarino,-0.0060682151077631336,0.007742205482318475,-0.01757689893283121,-0.025528353211969057,-0.13078049801213643,0.26666666666666666,player2,0,0,1,1,0,0,1,0
112,Nicolas Almagro,Victor Hanescu,-0.01640230713770728,0.012617159336697908,-0.19917087238644549,-0.1252703677000721,0.17988464311463592,0.5,player1,0,0,1,1,0,0,1,0
113,Philipp Kohlschreiber,David Ferrer,-0.006462372316030848,0.017927871586408173,-0.15342922659995828,-0.14634146341463417,0.06858453199916614,-0.11666666666666659,player2,0,0,1,1,0,0,1,0
114,Santiago Giraldo,Thomaz Bellucci,0.028061224489795922,-0.04081632653061224,0.007653061224489832,0.09693877551020408,0.03316326530612246,0.16666666666666669,player1,0,0,1,1,0,0,1,0
115,John Isner,David Nalbandian,0.05610859728506787,0.013348416289592761,0.25633484162895925,0.14276018099547505,-0.22081447963800907,-1.0,player2,0,0,1,1,0,0,1,0
116,Adrian Mannarino,Nicolas Almagro,-0.09643678160919542,0.015517241379310348,0.11425287356321834,0.0832183908045977,-0.19482758620689658,0.6666666666666666,player2,0,0,1,1,0,0,1,0
117,David Ferrer,Santiago Giraldo,0.030503978779840846,0.0,-0.0026525198938991412,0.01326259946949604,0.09151193633952254,0.09999999999999998,player1,0,0,1,1,0,0,1,0
118,David Nalbandian,Nicolas Almagro,-0.10582750582750583,-0.014452214452214451,0.08508158508158514,0.0668997668997669,0.049184149184149206,0.5,player1,0,0,1,1,0,0,1,0
119,David Ferrer,David Nalbandian,-0.005102040816326529,0.017857142857142856,0.14030612244897955,0.22959183673469385,-0.06632653061224489,0.6,player1,0,0,1,1,0,0,1,0
120,Bernard Tomic,Alexandr Dolgopolov,-0.21567752491447273,0.04968020229064406,0.1368436709802172,0.03540086271009962,-0.20154692845455896,-0.8,player2,0,0,1,1,0,0,1,0
121,Frederico Gil,Jarkko Nieminen,0.038461538461538464,0.0,0.13076923076923075,0.23846153846153845,-0.09615384615384615,1.0,player1,0,0,1,1,0,0,1,0
122,Gilles Simon,Yen Hsun Lu,0.10526315789473684,-0.02127659574468085,0.08846584546472569,0.2648376259798432,0.08790593505039193,0.5,player1,0,0,1,1,0,0,1,0
123,Jeremy Chardy,Igor Andreev,-0.016883116883116882,0.03766233766233766,-0.11655844155844158,-0.17272727272727273,0.021753246753246747,-0.30000000000000004,player2,0,0,1,1,0,0,1,0
124,Benjamin Becker,Sergiy Stakhovsky,-0.03617021276595746,0.0300531914893617,-0.011702127659574457,-0.060106382978723394,-0.010372340425531923,0.08333333333333337,player2,0,0,1,1,0,0,1,0
125,Chris Guccione,Guillermo Garcia Lopez,0.03319033641905622,-0.02901332129148792,0.030368028900429,0.030029351998193732,-0.08308873334838565,-0.0714285714285714,player2,0,0,1,1,0,0,1,0
126,Matthew Ebden,Richard Gasquet,-0.13608374384236452,-0.017241379310344827,-0.22475369458128075,-0.2653940886699508,0.11330049261083741,-0.2857142857142857,player2,0,0,1,1,0,0,1,0
127,Andreas Seppi,Denis Istomin,0.043434343434343436,-0.0005050505050505048,-0.12727272727272732,0.10404040404040404,0.17575757575757575,0.5555555555555556,player1,0,0,1,1,0,0,1,0
128,Radek Stepanek,Juan Ignacio Chela,-0.014564660691421254,0.01680537772087068,-0.09843149807938534,-0.09106914212548017,-0.007362355953905275,-0.4027777777777778,player2,0,0,1,1,0,0,1,0
129,Juan Martin del Potro,Feliciano Lopez,-0.01939843068875327,0.023103748910200526,0.04206625980819534,0.05623365300784661,-0.04315605928509153,0.20833333333333337,player1,0,0,1,1,0,0,1,0
130,Florian Mayer,James Ward,-0.045454545454545456,-0.07575757575757576,0.08256029684601107,0.1920222634508349,0.017006802721088454,0.29166666666666663,player1,0,0,1,1,0,0,1,0
131,Potito Starace,Julien Benneteau,-0.011493018259935553,-0.021697099892588615,0.16756176154672398,0.060794844253490854,0.014607948442534907,0.08333333333333331,player1,0,0,1,1,0,0,1,0
132,Sam Querrey,Alexandr Dolgopolov,-0.08285714285714288,0.031428571428571424,0.07999999999999996,-0.04857142857142854,-0.12285714285714289,0.09999999999999998,player2,0,0,1,1,0,0,1,0
133,Gilles Simon,Frederico Gil,0.09523809523809523,0.02976190476190476,0.04761904761904767,0.0892857142857143,0.16666666666666669,-0.4,player1,0,0,1,1,0,0,1,0
134,Ernests Gulbis,Igor Andreev,0.15578393282366212,0.013786188745456826,-0.024439152776037032,0.05251284622133101,0.02982829928562475,-0.5,player1,0,0,1,1,0,0,1,0
135,Guillermo Garcia Lopez,Sergiy Stakhovsky,-0.13218390804597702,0.06896551724137931,-0.21192528735632177,-0.2665229885057472,0.03663793103448276,-0.4,player2,0,0,1,1,0,0,1,0
136,Richard Gasquet,Andreas Seppi,0.03344120819848975,0.004207119741100322,0.11607335490830639,0.06310679611650488,-0.026105717367853276,-0.46666666666666673,player1,0,0,1,1,0,0,1,0
137,Viktor Troicki,Juan Ignacio Chela,0.16558265582655826,-0.036585365853658534,0.0956639566395664,0.22845528455284553,0.03712737127371274,0.36363636363636365,player1,0,0,1,1,0,0,1,0
138,Juan Martin del Potro,Florian Mayer,-0.13511611541168192,0.01090781140042224,-0.2660098522167488,-0.26425052779732583,0.05137227304714989,-0.75,player2,0,0,1,1,0,0,1,0
139,Lukasz Kubot,Potito Starace,0.05185447673045121,0.07453342782896291,-0.1351287502952988,-0.024805102763997167,0.04571226080793764,-0.06493506493506496,player2,0,0,1,1,0,0,1,0
140,Alexandr Dolgopolov,Gilles Simon,0.017241379310344827,-0.017241379310344827,-0.017241379310344862,-0.08620689655172414,-0.051724137931034475,-0.4,player2,0,0,1,1,0,0,1,0
141,Ernests Gulbis,Sergiy Stakhovsky,-0.04142667257421355,0.03766061143110323,0.001550731058927779,0.07177669472751441,-0.029685423128046062,0.261904761904762,player1,0,0,1,1,0,0,1,0
142,Richard Gasquet,Viktor Troicki,-0.07546082949308755,0.0017281105990783405,0.1284562211981567,0.009216589861751112,-0.06336405529953917,-0.35,player2,0,0,1,1,0,0,1,0
143,Florian Mayer,Potito Starace,0.06382978723404255,-0.017857142857142856,0.04901215805471126,0.185790273556231,0.04863221884498481,0.33333333333333337,player1,0,0,1,1,0,0,1,0
144,Ernests Gulbis,Gilles Simon,0.028017241379310345,0.01436781609195402,0.04885057471264376,-0.05962643678160917,-0.17169540229885055,-0.5,player2,0,0,1,1,0,0,1,0
145,Florian Mayer,Viktor Troicki,-0.16100853682747668,-0.04427238435576732,0.1768910065515188,-0.09390510224339887,0.031566408576533644,0.09999999999999998,player2,0,0,1,1,0,0,1,0
