,player1,player2,ace%,df%,1stIn%,1stWon%,2ndWon%,bpSaved%,label,surface_Clay,surface_Grass,surface_Hard,tourney_level_A,tourney_level_G,tourney_level_M,best_of_3,best_of_5
23,Kyle Edmund,Grigor Dimitrov,-0.04908912403185339,-0.07614268572051926,-0.035562343187520495,-0.08606959746918291,0.08366968473873679,-0.33333333333333337,player2,0,0,1,1,0,0,1,0
24,Alex De Minaur,Ryan Harrison,-0.025994449583718784,0.009713228492136912,0.050878815911193254,0.09518963922294177,-0.03848288621646623,-0.5,player2,0,0,1,1,0,0,1,0
25,Nick Kyrgios,Grigor Dimitrov,0.19632132132132132,-0.05330330330330331,0.09984984984984979,0.13701201201201196,-0.06343843843843844,0.0,player1,0,0,1,1,0,0,1,0
26,Nick Kyrgios,Ryan Harrison,0.16564039408866993,-0.033866995073891626,0.16256157635467983,0.2099753694581281,-0.0461822660098522,0.4285714285714286,player1,0,0,1,1,0,0,1,0
27,Pablo Carreno Busta,Borna Coric,-0.0857707509881423,-0.016600790513833993,-0.03201581027667977,-0.07786561264822134,0.04229249011857708,-0.09090909090909094,player2,0,0,1,1,0,0,1,0
28,Nikoloz Basilashvili,Thomas Fabbiano,-0.01818181818181818,-0.0017883755588673604,0.08315946348733239,0.1317436661698957,-0.03606557377049183,0.11111111111111105,player1,0,0,1,1,0,0,1,0
29,Andrey Rublev,Cedrik Marcel Stebe,0.08,0.1565217391304348,0.12869565217391304,0.30260869565217396,-0.09739130434782609,1.0,player1,0,0,1,1,0,0,1,0
30,Dudi Sela,Fernando Verdasco,-0.05447154471544716,-0.017886178861788615,-0.03577235772357723,-0.10840108401084009,0.0018970189701897067,-0.16249999999999998,player2,0,0,1,1,0,0,1,0
31,Guido Pella,Albert Ramos,-0.05442339966434907,-0.0026372572524574443,-0.023615439942459848,-0.05670103092783507,0.04075761208343323,0.1558441558441559,player1,0,0,1,1,0,0,1,0
32,Stefano Travaglia,Jabor Al Mutawa,0.23529411764705882,0.018823529411764704,-0.21176470588235297,0.17882352941176471,0.20470588235294118,0.5555555555555556,player1,0,0,1,1,0,0,1,0
33,Andreas Haider Maurer,Mirza Basic,-0.03469387755102041,0.05714285714285714,-0.01836734693877551,-0.12448979591836734,-0.08571428571428569,-0.4285714285714286,player2,0,0,1,1,0,0,1,0
34,Guillermo Garcia Lopez,Feliciano Lopez,-0.12245874192776848,-0.017380212070477557,0.0016742406122937092,-0.036913019213904164,0.03117276568604002,-0.17307692307692313,player2,0,0,1,1,0,0,1,0
35,Filip Krajinovic,Peter Gojowczyk,-0.0927993839045052,0.04389680400462071,0.18290335001925295,-0.027339237581825215,-0.16519060454370427,0.16666666666666669,player2,0,0,1,1,0,0,1,0
36,Matteo Berrettini,Viktor Troicki,0.07581967213114754,-0.003756830601092897,-0.19757513661202186,-0.05584016393442626,0.09955601092896174,-0.36923076923076925,player1,0,0,1,1,0,0,1,0
37,Paolo Lorenzi,Gael Monfils,-0.04108391608391608,-0.029720279720279713,-0.006701631701631627,-0.051282051282051266,0.0174825174825175,-0.19642857142857145,player2,0,0,1,1,0,0,1,0
38,Tomas Berdych,Jan Lennard Struff,0.009539473684210528,-0.04232456140350878,0.04627192982456141,0.05778508771929819,-0.012280701754385975,0.3142857142857143,player2,0,0,1,1,0,0,1,0
39,Victor Estrella,Richard Gasquet,-0.162873399715505,0.0,0.11593172119487904,-0.27667140825035563,-0.13869132290184924,-0.625,player2,0,0,1,1,0,0,1,0
40,Stefanos Tsitsipas,Florian Mayer,0.11904761904761904,-0.009433962264150943,0.024707996406109656,0.08737646001796939,-0.022012578616352224,-0.23636363636363633,player1,0,0,1,1,0,0,1,0
41,Aljaz Bedene,Malek Jaziri,0.15297297297297296,-0.06756756756756757,-0.05513513513513513,0.13513513513513514,0.07189189189189188,0.04545454545454547,player1,0,0,1,1,0,0,1,0
42,Dominic Thiem,Evgeny Donskoy,0.17715097402597402,0.03388798701298701,-0.09456168831168832,0.10531655844155846,0.02901785714285715,0.1785714285714286,player1,0,0,1,1,0,0,1,0
43,Borna Coric,Nikoloz Basilashvili,0.0036979969183358954,-0.032665639445300466,0.11587057010785828,0.25485362095531583,-0.05793528505392914,0.12121212121212122,player1,0,0,1,1,0,0,1,0
44,Andrey Rublev,Fernando Verdasco,-0.1302970297029703,0.02244224422442244,0.06719471947194722,0.0158415841584158,-0.07168316831683166,0.2077922077922078,player1,0,0,1,1,0,0,1,0
45,Stefano Travaglia,Guido Pella,0.08059071729957806,0.008649789029535865,-0.18502109704641356,-0.13691983122362872,-0.018776371308016876,-0.16666666666666663,player2,0,0,1,1,0,0,1,0
46,Feliciano Lopez,Mirza Basic,0.07042253521126761,0.04225352112676056,-0.11267605633802824,-0.02816901408450706,-0.014084507042253502,-0.19999999999999996,player2,0,0,1,1,0,0,1,0
47,Matteo Berrettini,Peter Gojowczyk,0.00736842105263158,0.04,0.021052631578947323,-0.15999999999999998,-0.18210526315789474,-0.6666666666666667,player2,0,0,1,1,0,0,1,0
48,Gael Monfils,Jan Lennard Struff,-0.032805429864253395,0.02737556561085973,0.0036199095022624306,0.05520361990950223,-0.04162895927601812,-0.380952380952381,player1,0,0,1,1,0,0,1,0
49,Richard Gasquet,Stefanos Tsitsipas,-0.03208232445520581,-0.03389830508474576,0.13983050847457623,-0.043280871670702215,-0.02572639225181597,-0.6666666666666667,player2,0,0,1,1,0,0,1,0
50,Dominic Thiem,Aljaz Bedene,0.1259469696969697,0.03503787878787879,0.042613636363636354,0.11458333333333331,0.004734848484848481,-0.13333333333333341,player1,0,0,1,1,0,0,1,0
51,Borna Coric,Andrey Rublev,0.06692344727973037,-0.08714492055849783,0.14130958112662495,-0.025999037072701014,-0.08112662493981705,-0.25,player2,0,0,1,1,0,0,1,0
52,Guido Pella,Mirza Basic,0.06712962962962962,-0.0023148148148148147,0.1064814814814814,0.15046296296296297,-0.013888888888888895,0.4285714285714286,player1,0,0,1,1,0,0,1,0
53,Gael Monfils,Peter Gojowczyk,0.11428571428571428,0.05714285714285714,0.2138655462184874,0.21974789915966386,-0.1651260504201681,-0.16666666666666669,player1,0,0,1,1,0,0,1,0
54,Stefanos Tsitsipas,Dominic Thiem,-0.04736842105263159,-0.017669172932330827,0.001879699248120259,-0.050375939849624074,-0.04097744360902256,-0.4571428571428571,player2,0,0,1,1,0,0,1,0
55,Andrey Rublev,Guido Pella,-0.012608953203012606,0.09401709401709402,-0.08310061775408306,0.03444190572903444,0.0008462384700008568,0.09090909090909094,player1,0,0,1,1,0,0,1,0
56,Gael Monfils,Dominic Thiem,,,,,,,player1,0,0,1,1,0,0,1,0
57,Gael Monfils,Andrey Rublev,,,,,,,player1,0,0,1,1,0,0,1,0
58,Ruben Bemelmans,Thiago Monteiro,0.022134776192818492,-0.04328578455484505,0.13075914084276108,0.05082800459091652,-0.06099360550909985,-0.5,player2,0,0,1,1,0,0,1,0
59,Marius Copil,Laslo Djere,0.0,-0.009259259259259259,-0.09259259259259262,-0.0798611111111111,0.03587962962962962,-0.16666666666666669,player2,0,0,1,1,0,0,1,0
60,Mikhail Kukushkin,Radu Albot,-0.03443328550932568,-0.07058823529411765,-0.014203730272596915,0.01420373027259686,0.09053084648493545,0.2222222222222222,player1,0,0,1,1,0,0,1,0
61,Marton Fucsovics,Nicolas Kicker,0.01473922902494331,-0.04081632653061224,0.17120181405895696,0.3384353741496599,-0.0300453514739229,0.5555555555555556,player1,0,0,1,1,0,0,1,0
62,Nicolas Jarry,Pablo Andujar,0.049017038007863695,0.001747487986020091,-0.02385321100917437,0.02595019659239839,0.008387942332896442,0.15873015873015872,player1,0,0,1,1,0,0,1,0
63,Blaz Kavcic,Robin Haase,-0.07573529411764705,-0.013970588235294117,-0.024264705882352966,-0.0963235294117647,0.0007352941176470562,0.2666666666666666,player2,0,0,1,1,0,0,1,0
64,Ricardo Ojeda Lara,Jiri Vesely,-0.1679794520547945,-0.1232876712328767,0.0823630136986302,0.07534246575342468,-0.0018835616438356018,-0.08333333333333337,player1,0,0,1,1,0,0,1,0
65,Sumit Nagal,Ilya Ivashka,-0.06818846941761779,0.005560433128475269,-0.05560433128475262,-0.1823236757389523,-0.01141352063213344,0.0,player2,0,0,1,1,0,0,1,0
66,Gilles Simon,Tennys Sandgren,0.012743628185907047,-0.008995502248875561,0.04722638680659674,0.02323838080959517,0.11094452773613195,0.05555555555555558,player1,0,0,1,1,0,0,1,0
67,Pierre Hugues Herbert,Marco Cecchinato,0.04734877935002332,0.022624786191883066,-0.016482662105426926,0.042683874980562864,-0.0041206655263567316,0.4848484848484849,player1,0,0,1,1,0,0,1,0
68,Yuki Bhambri,Arjun Kadhe,-0.034090909090909095,-0.07575757575757576,0.08712121212121215,0.07954545454545453,0.08712121212121213,-0.4444444444444444,player1,0,0,1,1,0,0,1,0
69,Roberto Carballes Baena,Ramkumar Ramanathan,-0.11533362792752982,0.02253645603181617,-0.09080866106937702,-0.1584180291648255,0.03292090145824125,-0.4,player2,0,0,1,1,0,0,1,0
70,Kevin Anderson,Thiago Monteiro,0.14025500910746813,-0.010564663023679418,0.0695810564663023,0.12823315118397083,-0.00036429872495447047,0.25,player1,0,0,1,1,0,0,1,0
71,Mikhail Kukushkin,Laslo Djere,-0.07407407407407407,-0.0358692025358692,0.23590256923590258,0.15665665665665662,-0.08708708708708707,-0.6666666666666666,player1,0,0,1,1,0,0,1,0
72,Marton Fucsovics,Benoit Paire,-0.04176105584556289,-0.006697527824288389,0.15094060868708759,0.02373682655372794,-0.012656357726780254,0.011904761904761862,player2,0,0,1,1,0,0,1,0
73,Nicolas Jarry,Robin Haase,-0.012850467289719628,0.008806613946800861,-0.007638389647735444,-0.022825305535585927,0.03172178289000718,0.0,player2,0,0,1,1,0,0,1,0
74,Ricardo Ojeda Lara,Ilya Ivashka,-0.07272727272727272,-0.05454545454545454,0.021621621621621623,-0.053808353808353804,0.034398034398034405,0.6071428571428571,player1,0,0,1,1,0,0,1,0
75,Roberto Bautista Agut,Gilles Simon,-0.046511627906976744,0.030077519379844965,0.0035658914728682323,0.004651162790697716,-0.020930232558139528,-0.02857142857142858,player2,0,0,1,1,0,0,1,0
76,Yuki Bhambri,Pierre Hugues Herbert,-0.13421375921375922,0.017813267813267815,-0.057432432432432456,0.00921375921375922,-0.02457002457002455,-0.875,player2,0,0,1,1,0,0,1,0
77,Ramkumar Ramanathan,Marin Cilic,-0.07071428571428572,-0.0021428571428571443,0.10499999999999998,-0.06714285714285717,-0.13928571428571426,0.25,player2,0,0,1,1,0,0,1,0
78,Mikhail Kukushkin,Kevin Anderson,-0.21264007171671898,-0.037382339757956067,-0.06140744060959202,-0.17570596145226353,0.06597938144329898,-0.16666666666666674,player2,0,0,1,1,0,0,1,0
79,Robin Haase,Benoit Paire,-0.008791208791208788,-0.022710622710622706,0.17289377289377295,0.06739926739926738,-0.057875457875457864,0.0,player2,0,0,1,1,0,0,1,0
80,Gilles Simon,Ricardo Ojeda Lara,0.05,0.03333333333333333,-0.09999999999999998,0.10000000000000003,0.15,-0.5555555555555556,player1,0,0,1,1,0,0,1,0
81,Marin Cilic,Pierre Hugues Herbert,0.11561264822134387,-0.08596837944664032,0.0019762845849802257,0.15316205533596838,0.1215415019762846,0.75,player1,0,0,1,1,0,0,1,0
82,Kevin Anderson,Benoit Paire,0.18358471361154807,-0.011566577218469511,0.17673729989821407,0.11797908762838893,-0.07162024613676324,0.13333333333333341,player1,0,0,1,1,0,0,1,0
83,Gilles Simon,Marin Cilic,-0.13636363636363635,0.019732205778717406,0.09055673009161391,-0.01374207188160681,-0.034178999295278345,0.49999999999999994,player1,0,0,1,1,0,0,1,0
84,Gilles Simon,Kevin Anderson,-0.20849598163031,-0.01446613088404133,0.1437428243398392,0.18208955223880596,-0.025717566016073473,0.17500000000000004,player1,0,0,1,1,0,0,1,0
85,Rogerio Dutra Silva,Denis Shapovalov,-0.14680232558139536,-0.046511627906976744,0.14534883720930236,-0.09980620155038761,-0.17490310077519378,-1.0,player2,0,0,1,1,0,0,1,0
86,Yuichi Sugita,Karen Khachanov,-0.05859993664871714,0.0023756731073804258,0.02581564776686729,-0.008077288565093432,-0.038485904339562865,-0.3035714285714286,player2,0,0,1,1,0,0,1,0
87,Pablo Cuevas,Taro Daniel,0.043001443001443,-0.025108225108225107,-0.14430014430014432,-0.003174603174603219,0.14487734487734488,0.33333333333333337,player1,0,0,1,1,0,0,1,0
88,Tennys Sandgren,Hyeon Chung,0.052850877192982454,-0.03125,-0.12971491228070176,-0.11074561403508776,0.04364035087719298,-0.16666666666666663,player2,0,0,1,1,0,0,1,0
89,Donald Young,Joao Sousa,-0.02131782945736435,0.03125,0.0031492248062015005,-0.1482558139534884,0.01623062015503879,0.2142857142857143,player2,0,0,1,1,0,0,1,0
90,Yibing Wu,David Ferrer,0.0150462962962963,-0.021990740740740734,-0.06404320987654316,-0.035108024691357986,-0.042438271604938266,0.15000000000000002,player2,0,0,1,1,0,0,1,0
91,Roberto Bautista Agut,Michael Venus,-0.01260504201680672,-0.05182072829131652,0.2969187675070028,0.3067226890756302,0.04201680672268909,0.5476190476190477,player1,0,0,1,1,0,0,1,0
92,Steve Johnson,Liam Caruana,0.06410256410256411,0.0,0.03846153846153855,0.03846153846153849,0.02564102564102566,0.30000000000000004,player1,0,0,1,1,0,0,1,0
93,Radu Albot,Jiri Vesely,0.009601634320735443,-0.0064351378958120535,0.0686414708886619,-0.02860061287027582,-0.02737487231869254,0.46666666666666673,player2,0,0,1,1,0,0,1,0
94,Stefanos Tsitsipas,Lukas Lacko,0.026341463414634142,-0.017804878048780486,0.04414634146341467,-0.012195121951219523,-0.00926829268292681,-0.6666666666666666,player2,0,0,1,1,0,0,1,0
95,Casper Ruud,Robin Haase,-0.029775280898876405,0.026264044943820224,0.08202247191011236,0.11432584269662915,-0.04101123595505618,0.0,player2,0,0,1,1,0,0,1,0
96,Peter Gojowczyk,Tim Smyczek,-0.0030219780219780217,0.007967032967032966,0.027884615384615397,0.09258241758241759,-0.05219780219780221,-0.4444444444444444,player1,0,0,1,1,0,0,1,0
97,Denis Shapovalov,Juan Martin del Potro,-0.08868092691622104,0.06818181818181818,-0.13770053475935828,-0.058377896613190705,-0.11853832442067735,-1.0,player2,0,0,1,1,0,0,1,0
98,Karen Khachanov,Pablo Cuevas,0.1262582686223756,0.03508771929824561,0.09174575783721606,0.0977854472246189,0.047742306586137456,0.25,player1,0,0,1,1,0,0,1,0
99,Hyeon Chung,John Isner,-0.10334903192046047,-0.023983952555381133,-0.05136926565498001,0.07073085644514221,0.02817024245595673,-0.6666666666666666,player1,0,0,1,1,0,0,1,0
100,David Ferrer,Joao Sousa,-0.007823285780027611,-0.013345605154164747,0.16566958122411413,0.22687528762080073,0.1063046479521399,0.6666666666666667,player1,0,0,1,1,0,0,1,0
101,Steve Johnson,Roberto Bautista Agut,0.0828853046594982,0.004480286738351255,-0.03046594982078854,-0.043458781362007204,-0.044802867383512524,-0.4666666666666666,player2,0,0,1,1,0,0,1,0
102,Sam Querrey,Jiri Vesely,0.1587799774666023,0.0020119105102205104,-0.032029615322710425,-0.02768388862063409,0.025591501690004848,-0.33333333333333337,player2,0,0,1,1,0,0,1,0
103,Robin Haase,Lukas Lacko,0.028049575994781473,-0.018047401609045444,0.05653402913676886,0.07827788649706463,-0.060013046314416174,0.5,player1,0,0,1,1,0,0,1,0
104,Jack Sock,Peter Gojowczyk,-0.0781547845977888,-0.013724742661075102,-0.04727411361036982,-0.17422798322531446,-0.061761341974837985,0.5,player2,0,0,1,1,0,0,1,0
105,Karen Khachanov,Juan Martin del Potro,-0.0692835692835693,-0.011154011154011156,-0.15830115830115832,-0.10725010725010725,0.07357357357357355,-0.5,player2,0,0,1,1,0,0,1,0
106,David Ferrer,Hyeon Chung,0.02048580626280363,-0.043898156277436345,-0.07813871817383666,0.05004389815627741,0.08106526192566578,0.3392857142857143,player1,0,0,1,1,0,0,1,0
107,Jiri Vesely,Roberto Bautista Agut,0.07602339181286549,0.038011695906432746,-0.10526315789473684,-0.16228070175438597,-0.05043859649122806,-0.25,player2,0,0,1,1,0,0,1,0
108,Robin Haase,Peter Gojowczyk,-0.057692307692307696,-0.03942307692307693,-0.04807692307692313,-0.08461538461538465,0.08749999999999997,0.46666666666666673,player1,0,0,1,1,0,0,1,0
109,David Ferrer,Juan Martin del Potro,-0.0002070393374741207,0.02815734989648033,0.16480331262939957,0.1093167701863354,-0.20455486542443063,-0.3571428571428571,player2,0,0,1,1,0,0,1,0
110,Robin Haase,Roberto Bautista Agut,0.07303807303807303,0.019425019425019424,-0.08624708624708632,-0.12121212121212122,0.024087024087024067,0.35,player2,0,0,1,1,0,0,1,0
111,Juan Martin del Potro,Roberto Bautista Agut,0.0315711094564408,-0.0344005956813105,-0.026805658972449797,-0.07639612807148177,0.0387192851824274,-0.3,player2,0,0,1,1,0,0,1,0
112,Alexei Popyrin,John Millman,-0.025117739403453687,0.09230769230769231,0.012872841444270033,-0.11051805337519621,-0.1368916797488226,0.5555555555555556,player2,0,0,1,1,0,0,1,0
113,Aljaz Bedene,Benoit Paire,-0.002595476455320711,-0.053763440860215055,0.10826844642195022,0.03411197626992957,0.0103819058212829,-0.12857142857142856,player2,0,0,1,1,0,0,1,0
114,Leonardo Mayer,Mischa Zverev,0.03176972281449893,0.0019189765458422145,0.08400852878464826,0.17761194029850746,-0.03646055437100215,-0.125,player1,0,0,1,1,0,0,1,0
115,Aleksandar Vukic,Feliciano Lopez,0.11362696443341604,-0.014164598842018199,-0.05862282878411906,-0.07495864350703058,0.037220843672456594,-0.08571428571428574,player2,0,0,1,1,0,0,1,0
116,Fernando Verdasco,Alex De Minaur,0.01581920903954802,0.038041431261770245,-0.04406779661016946,-0.135969868173258,0.030508474576271205,-0.5238095238095237,player2,0,0,1,1,0,0,1,0
117,Jan Lennard Struff,Damir Dzumhur,-0.007625272331154703,-0.0032679738562091526,0.023965141612200425,-0.10239651416122003,-0.12309368191721135,-0.06666666666666665,player2,0,0,1,1,0,0,1,0
118,Evgeny Donskoy,Adrian Mannarino,0.02380450811038551,-0.05466610490836317,0.030229618706551498,-0.0012639561828522994,-0.08847693279966296,0.23809523809523808,player2,0,0,1,1,0,0,1,0
119,Alex Bolt,Ricardas Berankis,0.14412955465587043,-0.06639676113360324,0.009369577790630412,0.013071139386928887,-0.054598033545401964,0.0,player2,0,0,1,1,0,0,1,0
120,Alexandr Dolgopolov,Viktor Troicki,-0.02940408873423228,0.0006959547629404178,-0.0785558938668986,-0.036363636363636376,0.07951283166594172,0.358974358974359,player1,0,0,1,1,0,0,1,0
121,Daniil Medvedev,Philipp Kohlschreiber,0.1275974025974026,0.0003246753246753248,0.06525974025974024,0.29642857142857143,-0.0866883116883117,0.6,player1,0,0,1,1,0,0,1,0
122,Jared Donaldson,Gilles Simon,0.03218390804597701,0.05938697318007662,0.0482758620689655,0.09961685823754785,0.08429118773946359,0.023809523809523725,player1,0,0,1,1,0,0,1,0
123,Paolo Lorenzi,Jordan Thompson,0.08691834942932399,0.002282704126426692,0.08533801580333633,0.1381913959613696,-0.11799824407374891,0.16666666666666663,player1,0,0,1,1,0,0,1,0
124,Gilles Muller,John Millman,0.11593196806664352,0.01822283929191253,0.15150989239847268,0.1667823672335994,-0.05171815341895175,-0.25,player1,0,0,1,1,0,0,1,0
125,Leonardo Mayer,Benoit Paire,-0.0425646551724138,-0.0032327586206896547,0.10129310344827591,-0.014008620689655193,-0.1697198275862069,-0.6666666666666666,player2,0,0,1,1,0,0,1,0
126,Feliciano Lopez,Diego Schwartzman,0.21666666666666667,0.05,0.18333333333333335,0.26666666666666666,-0.13333333333333333,0.0,player1,0,0,1,1,0,0,1,0
127,Damir Dzumhur,Alex De Minaur,-0.09740259740259741,0.017316017316017313,-0.04112554112554112,-0.09740259740259738,-0.1471861471861472,-0.4444444444444444,player2,0,0,1,1,0,0,1,0
128,Ricardas Berankis,Adrian Mannarino,-0.09375,0.011303191489361701,-0.25066489361702127,-0.4434840425531915,-0.005984042553191488,-1.0,player2,0,0,1,1,0,0,1,0
129,Alexandr Dolgopolov,Fabio Fognini,0.06357083776438616,0.010043719721139079,-0.06699751861042191,-0.041947300011816124,0.0062625546496514195,0.0,player2,0,0,1,1,0,0,1,0
130,Jared Donaldson,Daniil Medvedev,-0.04807692307692308,0.006410256410256412,0.01602564102564108,-0.11217948717948723,-0.02243589743589744,0.033333333333333326,player2,0,0,1,1,0,0,1,0
131,Albert Ramos,Paolo Lorenzi,-0.07342934008545657,-0.008545655958221238,-0.007279632853299578,-0.17566070580788096,0.06694097167273302,-0.1428571428571429,player2,0,0,1,1,0,0,1,0
132,Benoit Paire,Gilles Muller,0.23544973544973546,0.007936507936507936,0.042328042328042326,0.07936507936507942,0.04497354497354497,0.4,player1,0,0,1,1,0,0,1,0
133,Alex De Minaur,Feliciano Lopez,-0.01438492063492064,0.047619047619047616,-0.005704365079365115,0.023065476190476164,0.034226190476190466,0.09999999999999998,player1,0,0,1,1,0,0,1,0
134,Adrian Mannarino,Fabio Fognini,-0.023748629886737302,-0.023456339057362073,-0.014322250639386191,-0.06335403726708072,0.024113993423456326,-0.12121212121212122,player2,0,0,1,1,0,0,1,0
135,Daniil Medvedev,Paolo Lorenzi,0.11904761904761904,-0.010088781275221954,-0.20177562550443906,0.02179176755447937,0.24535916061339788,-0.5555555555555556,player1,0,0,1,1,0,0,1,0
136,Benoit Paire,Alex De Minaur,0.04950213371266003,0.03598862019914652,-0.19317211948790897,-0.1088193456614509,0.007254623044096742,-0.5,player2,0,0,1,1,0,0,1,0
137,Fabio Fognini,Daniil Medvedev,-0.09051724137931035,-0.028017241379310345,-0.011781609195402276,-0.0456896551724138,-0.005603448275862066,0.06730769230769229,player2,0,0,1,1,0,0,1,0
138,Alex De Minaur,Daniil Medvedev,,,,,,,player2,0,0,1,1,0,0,1,0
139,Rafael Nadal,Victor Estrella,0.013909587680079483,-0.0012419274714356686,0.07153502235469456,0.24913065076999497,0.09985096870342773,0.5,player1,0,0,1,0,1,0,0,1
140,Nicolas Jarry,Leonardo Mayer,-0.10051736881005174,-0.007021433850702143,-0.09534368070953436,-0.2904656319290466,-0.04951958610495197,-0.25,player2,0,0,1,0,1,0,0,1
141,Borna Coric,John Millman,-0.06727613689639006,0.032114392873886545,-0.03129395218002806,-0.13045007032348804,0.01980778246601031,-0.4642857142857143,player2,0,0,1,0,1,0,0,1
142,Paolo Lorenzi,Damir Dzumhur,0.07693661197378261,-0.011437117846302733,-0.06871068490740329,-0.07680464522940222,0.016451854132758542,0.170940170940171,player2,0,0,1,0,1,0,0,1
143,Dusan Lajovic,Diego Schwartzman,-0.04128718882817243,0.006678809957498484,0.11180501344435767,0.06644114840836152,-0.08049267065660506,-0.018333333333333424,player2,0,0,1,0,1,0,0,1
144,Casper Ruud,Quentin Halys,-0.09846153846153846,-0.06427350427350427,0.06461538461538463,-0.054358974358974355,0.032136752136752156,0.20833333333333337,player1,0,0,1,0,1,0,0,1
145,Andreas Haider Maurer,Alexandr Dolgopolov,-0.026785714285714288,0.017045454545454544,0.03977272727272729,-0.051948051948051965,-0.06412337662337664,0.0625,player2,0,0,1,0,1,0,0,1
