,player1,player2,ace%,df%,1stIn%,1stWon%,2ndWon%,bpSaved%,label,surface_Clay,surface_Grass,surface_Hard,tourney_level_A,tourney_level_G,tourney_level_M,best_of_3,best_of_5
49,Yen Hsun Lu,Yuichi Sugita,0.005716619028174767,0.007622158704233016,0.021233156390363495,0.04328297264189468,-0.05240234109160202,-0.07777777777777783,player2,0,0,1,1,0,0,1,0
50,Nicolas Almagro,Steve Darcis,,,,,,,player1,0,0,1,1,0,0,1,0
51,David Goffin,Janko Tipsarevic,0.0054124979498113845,0.054945054945054944,-0.09627685747088732,-0.16368705920944726,0.014761358044940137,0.1923076923076923,player2,0,0,1,1,0,0,1,0
52,Go Soeda,Stan Wawrinka,-0.04802494802494803,-0.007484407484407485,0.003950103950103867,0.06091476091476089,0.043243243243243246,0.1964285714285714,player1,0,0,1,1,0,0,1,0
53,Milos Raonic,Dudi Sela,0.18349299926308033,-0.019405551461557355,0.06877916973716525,0.10292311471382953,-0.04667157946450501,1.0,player1,0,0,1,1,0,0,1,0
54,Nicolas Almagro,Yuichi Sugita,0.02020905923344948,-0.009523809523809525,-0.09059233449477355,0.006736353077816504,-0.0011614401858304202,0.25,player1,0,0,1,1,0,0,1,0
55,Janko Tipsarevic,Go Soeda,0.07451564828614009,-0.01639344262295082,0.1635618479880775,0.22391952309985103,0.040611028315946374,-0.3333333333333333,player1,0,0,1,1,0,0,1,0
56,Nicolas Almagro,Milos Raonic,-0.24814814814814817,-0.018518518518518517,-0.02777777777777779,-0.187037037037037,0.05925925925925926,-0.33333333333333337,player2,0,0,1,1,0,0,1,0
57,Janko Tipsarevic,Milos Raonic,-0.25176349878158266,0.005643196101064512,-0.13306399897396437,-0.21848146723098627,0.11363344876234449,0.0,player2,0,0,1,1,0,0,1,0
58,Rafael Nadal,Philipp Kohlschreiber,0.01777777777777778,-0.01,0.10444444444444445,0.11222222222222228,-0.013333333333333336,-0.16666666666666663,player1,0,0,1,1,0,0,1,0
59,Denis Gremelmayr,Potito Starace,0.025249722530521646,-0.023029966703662596,-0.06159822419533845,0.03662597114317423,0.0862930077691454,0.30000000000000004,player1,0,0,1,1,0,0,1,0
60,Sergiy Stakhovsky,Ivo Karlovic,-0.017983430996160843,0.02071125479894928,-0.010608203677510586,-0.004647403515861792,-0.003839159426146682,-0.4,player2,0,0,1,1,0,0,1,0
61,Ernests Gulbis,Mikhail Youzhny,0.07376700680272108,0.06292517006802721,-0.12988945578231292,-0.12457482993197283,0.02402210884353742,-0.3055555555555556,player2,0,0,1,1,0,0,1,0
62,Gael Monfils,Rui Machado,0.003968253968253968,-0.027777777777777776,0.0892857142857143,0.1507936507936508,-0.017857142857142863,-0.5454545454545454,player1,0,0,1,1,0,0,1,0
63,Benjamin Becker,Igor Kunitsyn,-0.057486338797814215,-0.013333333333333334,0.04546448087431687,0.05901639344262294,0.04699453551912569,-0.42857142857142855,player1,0,0,1,1,0,0,1,0
64,Matthias Bachinger,Roberto Bautista Agut,-0.011867088607594937,0.012658227848101266,-0.0017800632911392222,0.004746835443038,0.053006329113924056,0.10606060606060608,player1,0,0,1,1,0,0,1,0
65,Lukas Rosol,Viktor Troicki,-0.16701173222912352,0.04209799861973775,0.0,-0.12491373360938574,0.0006901311249137287,-0.16666666666666663,player2,0,0,1,1,0,0,1,0
66,Filippo Volandri,Alex Bogomolov Jr,-0.0759493670886076,0.01904761904761905,-0.0487040385774562,-0.09704641350210974,-0.008921036769138052,0.17582417582417587,player2,0,0,1,1,0,0,1,0
67,Dmitry Tursunov,Albert Ramos,0.02607561929595828,-0.06779661016949153,0.14680573663624508,-0.05919165580182528,-0.11264667535853976,-0.16666666666666674,player2,0,0,1,1,0,0,1,0
68,Jabor Al Mutawa,Flavio Cipolla,0.0,0.15470643056849953,-0.19571295433364394,-0.4315004659832246,-0.12581547064305684,-0.6,player2,0,0,1,1,0,0,1,0
69,Jo-Wilfried Tsonga,Malek Jaziri,0.018365472910927452,-0.03213957759412305,-0.010101010101010166,-0.0027548209366391463,0.02846648301193755,0.5,player1,0,0,1,1,0,0,1,0
70,Andreas Seppi,Lukasz Kubot,0.038520213577421816,-0.10526315789473684,0.06903127383676588,0.13157894736842107,0.09458428680396644,0.25,player1,0,0,1,1,0,0,1,0
71,Pablo Andujar,Guillermo Garcia Lopez,-0.00837789661319073,-0.03190730837789661,-0.054367201426025025,-0.05472370766488416,0.05240641711229946,-0.5272727272727273,player2,0,0,1,1,0,0,1,0
72,Grega Zemlja,Sergei Bubka,-0.028348554033485546,-0.02815829528158295,-0.06354642313546421,0.07724505327245051,0.06640030441400302,0.5,player1,0,0,1,1,0,0,1,0
73,Roger Federer,Nikolay Davydenko,0.053116531165311655,-0.06666666666666667,0.12032520325203255,0.23631436314363147,0.055284552845528454,0.5714285714285714,player1,0,0,1,1,0,0,1,0
74,Denis Gremelmayr,Rafael Nadal,0.00031645569620252986,0.02531645569620253,-0.06708860759493662,-0.23291139240506326,-0.07310126582278481,-0.2666666666666667,player2,0,0,1,1,0,0,1,0
75,Mikhail Youzhny,Ivo Karlovic,-0.1697802197802198,-0.02197802197802198,0.07769230769230773,0.1394505494505494,-0.07384615384615385,0.38888888888888884,player1,0,0,1,1,0,0,1,0
76,Benjamin Becker,Gael Monfils,-0.02812018489984592,-0.012069851052901898,-0.016178736517719616,-0.02401129943502822,-0.010400616332819718,0.10606060606060608,player2,0,0,1,1,0,0,1,0
77,Viktor Troicki,Matthias Bachinger,0.08171112713290074,0.0,0.01898582071617405,0.14275414563806776,0.018745493871665464,-0.0714285714285714,player1,0,0,1,1,0,0,1,0
78,Albert Ramos,Alex Bogomolov Jr,,,,,,,player1,0,0,1,1,0,0,1,0
79,Jo-Wilfried Tsonga,Flavio Cipolla,0.08955223880597014,0.017505067256311038,-0.20545421042933487,-0.036299981573613416,0.10761009765984891,-0.26666666666666666,player1,0,0,1,1,0,0,1,0
80,Andreas Seppi,Guillermo Garcia Lopez,0.06666666666666667,-0.03333333333333334,0.15000000000000002,0.08333333333333331,-0.033333333333333326,-0.041666666666666685,player1,0,0,1,1,0,0,1,0
81,Grega Zemlja,Roger Federer,0.059183673469387764,0.0,-0.13306122448979585,-0.10979591836734692,-0.1057142857142857,-0.5,player2,0,0,1,1,0,0,1,0
82,Mikhail Youzhny,Rafael Nadal,0.019557385486361295,-0.014925373134328358,0.06742151312403499,-0.061502830674215136,-0.02856407617086977,-0.33333333333333337,player2,0,0,1,1,0,0,1,0
83,Gael Monfils,Viktor Troicki,0.08163265306122448,0.061224489795918366,0.08097432521395653,0.2080315997366689,-0.018433179723502308,0.20454545454545459,player1,0,0,1,1,0,0,1,0
84,Jo-Wilfried Tsonga,Albert Ramos,0.11363636363636363,-0.008116883116883113,0.1331168831168832,0.3230519480519481,-0.07792207792207792,0.625,player1,0,0,1,1,0,0,1,0
85,Roger Federer,Andreas Seppi,0.04939271255060729,0.021052631578947368,0.09217273954116068,0.09730094466936573,-0.057759784075573556,0.11111111111111116,player1,0,0,1,1,0,0,1,0
86,Rafael Nadal,Gael Monfils,-0.0388235294117647,0.005294117647058824,-0.04470588235294115,-0.06941176470588234,0.0023529411764705854,-0.6666666666666666,player2,0,0,1,1,0,0,1,0
87,Roger Federer,Jo-Wilfried Tsonga,,,,,,,player2,0,0,1,1,0,0,1,0
88,Jo-Wilfried Tsonga,Gael Monfils,0.03333333333333333,-0.018867924528301886,-0.16477987421383644,-0.05283018867924527,0.2012578616352201,0.5,player1,0,0,1,1,0,0,1,0
89,Albert Ramos,Lukas Rosol,-0.041087962962962965,-0.015625,0.08854166666666663,-0.10416666666666669,-0.005208333333333343,-0.5833333333333334,player2,0,0,1,1,0,0,1,0
90,Potito Starace,Albert Montanes,0.07203114860480207,-0.029850746268656716,0.3049967553536665,0.3468526930564569,-0.09474367293964958,0.5,player1,0,0,1,1,0,0,1,0
91,Alejandro Falla,Donald Young,0.00788623141564318,0.00788623141564318,0.002844214608920481,-0.0616677440206852,0.10135746606334842,0.12121212121212122,player1,0,0,1,1,0,0,1,0
92,Filippo Volandri,Carlos Berlocq,-0.043478260869565216,0.00096618357487923,-0.18405797101449273,-0.12463768115942031,0.047342995169082136,-0.16666666666666663,player2,0,0,1,1,0,0,1,0
93,Igor Kunitsyn,Guillermo Garcia Lopez,0.04597701149425287,-0.011494252873563218,-0.08045977011494254,-0.04597701149425287,0.011494252873563232,-0.24285714285714288,player2,0,0,1,1,0,0,1,0
94,Kevin Anderson,Adrian Mannarino,0.06066734074823053,0.043478260869565216,-0.1557128412537917,-0.2163801820020223,0.009605662285136513,-0.6,player2,0,0,1,1,0,0,1,0
95,Thomaz Bellucci,Rui Machado,0.08811594202898551,-0.024347826086956525,-0.13043478260869557,-0.01855072463768115,0.13217391304347823,0.16666666666666663,player1,0,0,1,1,0,0,1,0
96,Tobias Kamke,Olivier Rochus,0.0,0.016416139240506333,-0.18117088607594933,-0.11135284810126583,0.049248417721519,0.1428571428571429,player2,0,0,1,1,0,0,1,0
97,Juan Carlos Ferrero,Benoit Paire,-0.1509433962264151,0.0392156862745098,0.23196448390677027,0.014058453570107321,-0.20088790233074363,-0.375,player2,0,0,1,1,0,0,1,0
98,Stephane Bohli,Philipp Kohlschreiber,-0.09069244009003045,0.008870647424864292,0.14656427909439956,0.10115186018800476,-0.1505362107771746,-0.09523809523809523,player2,0,0,1,1,0,0,1,0
99,Sam Querrey,Ryan Harrison,-0.00345125107851596,0.06557377049180328,-0.04486626402070748,-0.0977854472246189,-0.012654587287891844,-0.1785714285714286,player2,0,0,1,1,0,0,1,0
100,Michael Venus,Santiago Giraldo,0.028580923894981722,-0.0026586905948820204,-0.1608507809903622,-0.1877700232635427,0.01894317048853439,-0.6,player2,0,0,1,1,0,0,1,0
101,Lukas Rosol,David Ferrer,0.00982704402515723,0.02279874213836478,-0.19025157232704404,-0.16430817610062892,0.03262578616352202,-0.75,player2,0,0,1,1,0,0,1,0
102,Potito Starace,Alejandro Falla,0.005889884763124201,-0.0040973111395646595,0.0983354673495519,0.04071702944942379,-0.20460947503201024,0.5714285714285714,player2,0,0,1,1,0,0,1,0
103,Fernando Verdasco,Carlos Berlocq,0.0508182601205857,0.037037037037037035,0.028567327016939426,0.03746770025839791,0.01004880849842088,0.034965034965035,player1,0,0,1,1,0,0,1,0
104,Adrian Mannarino,Guillermo Garcia Lopez,0.035416666666666666,-0.03125,0.1529166666666667,0.025000000000000022,-0.14104166666666668,-0.25,player2,0,0,1,1,0,0,1,0
105,Olivier Rochus,Thomaz Bellucci,-0.12318840579710146,0.004122938530734633,0.08720639680159925,0.010744627686156916,0.028110944527736104,-0.5666666666666667,player1,0,0,1,1,0,0,1,0
106,Benoit Paire,Juan Ignacio Chela,0.13636363636363635,0.013472352389878161,-0.08341143392689787,0.0688847235238988,0.029287722586691683,0.1384615384615384,player1,0,0,1,1,0,0,1,0
107,Philipp Kohlschreiber,Ryan Harrison,0.0364693446088795,-0.04466173361522199,0.0021141649048626032,0.055496828752642724,0.016120507399577183,0.1964285714285714,player1,0,0,1,1,0,0,1,0
108,Nicolas Almagro,Santiago Giraldo,0.15252976190476192,-0.03125,0.0959821428571429,0.2745535714285714,0.0200892857142857,0.375,player1,0,0,1,1,0,0,1,0
109,David Ferrer,Alejandro Falla,-0.022727272727272728,0.008919843597262958,-0.03665689149560114,0.011485826001955024,0.02431573802541545,0.19444444444444442,player1,0,0,1,1,0,0,1,0
110,Fernando Verdasco,Guillermo Garcia Lopez,0.04301075268817204,0.005376344086021501,0.0,0.11290322580645157,0.053763440860215034,0.125,player1,0,0,1,1,0,0,1,0
111,Benoit Paire,Olivier Rochus,0.18013264998492612,0.023816701839011155,-0.09798010250226108,-0.0110792885137172,0.009496533011757596,-0.3333333333333333,player2,0,0,1,1,0,0,1,0
112,Nicolas Almagro,Philipp Kohlschreiber,0.015762925598991173,0.01996637242538882,0.06599411517444298,0.12147961328289192,-0.06326187473728456,-0.5,player2,0,0,1,1,0,0,1,0
113,David Ferrer,Fernando Verdasco,-0.018339768339768345,-0.0361969111969112,0.052606177606177584,0.11679536679536678,0.0521235521235521,0.16666666666666663,player1,0,0,1,1,0,0,1,0
114,Olivier Rochus,Philipp Kohlschreiber,-0.08302545155993432,0.024220032840722494,0.0183702791461412,0.060755336617405564,-0.028325123152709353,0.23809523809523808,player1,0,0,1,1,0,0,1,0
115,Olivier Rochus,David Ferrer,-0.12857142857142856,0.0038961038961038957,0.14285714285714285,-0.06233766233766236,0.0012987012987012991,-0.5,player2,0,0,1,1,0,0,1,0
116,Lukasz Kubot,Ivan Dodig,-0.03348416289592761,0.008144796380090497,-0.10135746606334839,-0.07692307692307693,0.016289592760180993,0.13333333333333341,player1,0,0,1,1,0,0,1,0
117,Dmitry Tursunov,Marcos Baghdatis,-0.11715395624616642,-0.06726640768758944,0.060314864035984406,0.03312206092823555,-0.09609486812512777,-0.2321428571428571,player2,0,0,1,1,0,0,1,0
118,Matthew Ebden,Marcel Granollers,-0.07660586835844568,0.0053925455987311605,0.09547977795400475,-0.028548770816812064,0.021570182394924642,0.4,player1,0,0,1,1,0,0,1,0
119,Julien Benneteau,Andreas Seppi,0.053207547169811326,0.01773584905660377,-0.017358490566037776,0.10830188679245284,0.025283018867924528,0.6666666666666667,player1,0,0,1,1,0,0,1,0
120,Alex Bogomolov Jr,Robin Haase,-0.12346024636058231,0.016237402015677492,0.1363381858902576,0.04451287793952968,-0.10918253079507279,-0.04166666666666663,player1,0,0,1,1,0,0,1,0
121,Viktor Troicki,Lleyton Hewitt,0.11890472618154538,-0.07526881720430108,0.13415853963490876,0.17566891722930733,-0.09614903725931484,-0.04395604395604402,player1,0,0,1,1,0,0,1,0
122,Ryan Sweeting,Gilles Muller,-0.07919621749408984,0.009219858156028368,-0.047281323877068626,-0.05460992907801415,0.05484633569739952,-0.16666666666666663,player1,0,0,1,1,0,0,1,0
123,Pablo Andujar,Denis Istomin,-0.035816814764183184,0.029118250170881748,-0.050034176349965764,-0.10225563909774432,-0.0071086807928912865,-0.014285714285714346,player2,0,0,1,1,0,0,1,0
124,Michael Russell,Fabio Fognini,-0.051438535309503056,-0.024411508282476027,0.15257192676547515,-0.06669572798605061,-0.04925893635571056,-0.3214285714285714,player2,0,0,1,1,0,0,1,0
125,Radek Stepanek,Xavier Malisse,0.030830039525691702,0.05217391304347826,0.07984189723320156,0.07826086956521738,-0.053754940711462446,0.20000000000000007,player1,0,0,1,1,0,0,1,0
126,James Duckworth,Jarkko Nieminen,0.02815829528158295,0.06037544393708777,-0.44190766108574325,-0.2838660578386606,0.11187214611872145,-0.525,player2,0,0,1,1,0,0,1,0
127,Sergiy Stakhovsky,Bobby Reynolds,0.1152518978605935,0.0041407867494824,0.006211180124223614,-0.008971704623878585,-0.05866114561766736,-0.4642857142857143,player2,0,0,1,1,0,0,1,0
128,Juan Martin del Potro,Lukasz Kubot,0.07671957671957672,-0.042328042328042326,0.0714285714285714,0.10582010582010581,-0.05026455026455026,0.5,player1,0,0,1,1,0,0,1,0
129,Marcos Baghdatis,Matthew Ebden,-0.03490259740259741,-0.004058441558441556,-0.1428571428571429,-0.04626623376623373,0.1331168831168831,-0.1777777777777778,player1,0,0,1,1,0,0,1,0
130,Feliciano Lopez,Julien Benneteau,0.030242605516782983,0.022266533732136922,-0.1575274177467597,-0.0940511797939515,-0.0073113991359255726,-1.0,player2,0,0,1,1,0,0,1,0
131,Alex Bogomolov Jr,Viktor Troicki,-0.11538461538461539,0.009925558312655083,0.22663358147229118,0.20595533498759305,-0.13110008271298595,-0.7857142857142857,player1,0,0,1,1,0,0,1,0
132,Ryan Sweeting,Denis Istomin,-0.15854700854700854,0.03247863247863248,-0.19487179487179485,-0.27307692307692305,0.017521367521367515,-0.5714285714285714,player2,0,0,1,1,0,0,1,0
133,Fabio Fognini,Richard Gasquet,-0.023255813953488372,0.017318159327065805,-0.055418109846610664,-0.260267194458189,-0.039089559623948555,-0.5,player2,0,0,1,1,0,0,1,0
134,Radek Stepanek,Jarkko Nieminen,-0.029895222531961935,-0.049889454964913975,-0.05325386907622798,-0.07642026338556185,0.03672017687205613,0.028571428571428525,player2,0,0,1,1,0,0,1,0
135,Bobby Reynolds,John Isner,-0.10439560439560439,-0.020146520146520148,0.11538461538461531,0.08791208791208788,-0.010989010989010978,-0.23809523809523808,player1,0,0,1,1,0,0,1,0
136,Juan Martin del Potro,Marcos Baghdatis,-0.0678524374176548,0.000658761528326746,0.02898550724637683,0.08168642951251642,-0.07905138339920947,-0.06666666666666665,player2,0,0,1,1,0,0,1,0
137,Julien Benneteau,Alex Bogomolov Jr,0.038461538461538464,0.01029252437703142,-0.204225352112676,-0.0008125677139761978,0.12323943661971831,-0.015384615384615441,player1,0,0,1,1,0,0,1,0
138,Richard Gasquet,Denis Istomin,0.01726190476190477,-0.010714285714285711,0.08750000000000002,0.018452380952380942,-0.06190476190476191,-0.0892857142857143,player2,0,0,1,1,0,0,1,0
139,Bobby Reynolds,Jarkko Nieminen,-0.046474358974358976,0.01762820512820513,-0.23237179487179493,-0.155448717948718,-0.009615384615384609,-0.38095238095238093,player2,0,0,1,1,0,0,1,0
140,Julien Benneteau,Marcos Baghdatis,-0.05124521072796935,0.029693486590038315,0.1135057471264368,0.103448275862069,-0.04741379310344829,0.30000000000000004,player1,0,0,1,1,0,0,1,0
141,Jarkko Nieminen,Denis Istomin,-0.0945945945945946,-0.0032175032175032203,0.025096525096525157,-0.011904761904761918,0.018018018018018,-0.16666666666666663,player1,0,0,1,1,0,0,1,0
142,Julien Benneteau,Jarkko Nieminen,-0.03898635477582846,0.0341130604288499,-0.09454191033138404,-0.17153996101364521,0.029239766081871343,0.3333333333333333,player2,0,0,1,1,0,0,1,0
143,Novak Djokovic,Paolo Lorenzi,0.06451612903225806,-0.06583818085668958,0.201216287678477,0.23717609730301425,0.09624537281861448,0.49230769230769234,player1,0,0,1,0,1,0,0,1
144,Matteo Viola,Santiago Giraldo,0.025,0.03387096774193549,-0.0254032258064516,-0.14274193548387093,-0.12419354838709676,-0.06666666666666665,player2,0,0,1,0,1,0,0,1
145,Tatsuma Ito,Potito Starace,0.0019070735090152557,-0.0023404993065187264,-0.12838072122052702,-0.0211511789181692,0.05738557558945909,0.2698412698412699,player1,0,0,1,0,1,0,0,1
146,Nicolas Mahut,Radek Stepanek,0.04266030736618972,0.006624271330153683,-0.09167991520932695,0.056703762586115536,0.02570217276099629,0.04166666666666663,player1,0,0,1,0,1,0,0,1
